-0.674846,-1.25894,-1.54581,2.57788,-0.576517,-2.33612
-0.671567,-1.26041,-1.54845,2.57204,-0.577878,-2.32938
-0.668135,-1.26107,-1.55207,2.56803,-0.578441,-2.32494
-0.665707,-1.26222,-1.55539,2.56148,-0.581631,-2.31984
-0.663197,-1.26313,-1.55911,2.55647,-0.580662,-2.31395
-0.66158,-1.26342,-1.56295,2.55167,-0.583878,-2.30802
-0.660325,-1.26375,-1.56662,2.54627,-0.585446,-2.3007
-0.659484,-1.26379,-1.57008,2.54161,-0.586037,-2.29316
-0.659743,-1.26352,-1.57308,2.53775,-0.588906,-2.28823
-0.660739,-1.26319,-1.57549,2.53498,-0.589555,-2.28317
-0.661983,-1.26286,-1.57704,2.53117,-0.590756,-2.27744
-0.663214,-1.26166,-1.57822,2.52986,-0.589904,-2.2758
-0.664885,-1.25993,-1.57864,2.53085,-0.588924,-2.27746
-0.667058,-1.25858,-1.57775,2.5307,-0.587031,-2.27822
-0.66963,-1.25656,-1.57639,2.53267,-0.585151,-2.2814
-0.672552,-1.2543,-1.57426,2.53601,-0.583446,-2.28527
-0.67546,-1.25242,-1.57094,2.53813,-0.580425,-2.28938
-0.678556,-1.2498,-1.5672,2.54384,-0.577633,-2.29785
-0.682002,-1.24736,-1.56251,2.55003,-0.576679,-2.30661
-0.684688,-1.24464,-1.55753,2.55809,-0.572334,-2.31757
-0.687432,-1.24088,-1.55271,2.56825,-0.569436,-2.32886
-0.689898,-1.23696,-1.54797,2.57991,-0.564282,-2.34172
-0.693907,-1.23631,-1.54142,2.59855,-0.557953,-2.35602
-0.696631,-1.23468,-1.53571,2.6106,-0.554175,-2.36817
-0.698779,-1.23312,-1.53022,2.6176,-0.552893,-2.37758
-0.700796,-1.23134,-1.52555,2.6284,-0.551033,-2.38923
-0.702561,-1.2301,-1.52113,2.63619,-0.550826,-2.39792
-0.703624,-1.22929,-1.51715,2.642,-0.5502,-2.40352
-0.706488,-1.24036,-1.50315,2.56745,-0.569502,-2.41298
-0.707253,-1.24082,-1.49995,2.56969,-0.571945,-2.41487
-0.707189,-1.24124,-1.49786,2.57424,-0.571424,-2.41867
-0.706501,-1.24225,-1.49612,2.57608,-0.571678,-2.41924
-0.703324,-1.23351,-1.50428,2.64369,-0.55763,-2.4149
-0.70086,-1.23222,-1.50619,2.66007,-0.556352,-2.41428
-0.697893,-1.23377,-1.50622,2.65631,-0.557791,-2.41247
-0.694602,-1.23578,-1.50664,2.64498,-0.566276,-2.40715
-0.690758,-1.23643,-1.50892,2.64355,-0.566515,-2.40349
-0.686834,-1.23763,-1.51149,2.64062,-0.567973,-2.39853
-0.682752,-1.24019,-1.51337,2.63387,-0.5699,-2.39238
-0.678025,-1.24203,-1.51623,2.62969,-0.570937,-2.38714
-0.673747,-1.24431,-1.51873,2.62476,-0.574723,-2.38357
-0.670056,-1.24742,-1.52059,2.61724,-0.578525,-2.37869
-0.666284,-1.24883,-1.52375,2.61267,-0.580103,-2.37271
-0.663121,-1.25022,-1.52702,2.60777,-0.582296,-2.36662
-0.660169,-1.25103,-1.53022,2.60341,-0.582836,-2.36174
-0.658093,-1.25151,-1.533,2.59998,-0.584438,-2.3575
-0.65653,-1.25174,-1.53541,2.59674,-0.58453,-2.35422
-0.655777,-1.25135,-1.53777,2.59517,-0.58546,-2.35181
-0.655731,-1.25104,-1.53928,2.59267,-0.584226,-2.34979
-0.656694,-1.25037,-1.54014,2.59036,-0.583671,-2.34779
-0.658161,-1.24939,-1.54058,2.58937,-0.58185,-2.34833
-0.660253,-1.2482,-1.54031,2.58862,-0.579765,-2.34896
-0.663035,-1.24667,-1.53939,2.58899,-0.578424,-2.35066
-0.666099,-1.2447,-1.53834,2.59284,-0.575195,-2.35472
-0.669801,-1.2429,-1.53621,2.59485,-0.575172,-2.3569
-0.672989,-1.24047,-1.53387,2.59882,-0.572478,-2.36204
-0.676118,-1.23637,-1.53227,2.60765,-0.569086,-2.37
-0.679366,-1.23286,-1.52998,2.61607,-0.565445,-2.37889
-0.683301,-1.23159,-1.52594,2.61943,-0.565488,-2.3834
-0.687753,-1.23162,-1.52148,2.63855,-0.557588,-2.39545
-0.69093,-1.22972,-1.51779,2.64544,-0.558354,-2.40352
-0.6936,-1.2286,-1.5134,2.65208,-0.55667,-2.41311
-0.696094,-1.22754,-1.50908,2.65992,-0.555104,-2.423
-0.69868,-1.2268,-1.50495,2.66822,-0.55564,-2.43195
-0.700816,-1.22668,-1.50065,2.6739,-0.556585,-2.43682
-0.702621,-1.23206,-1.49133,2.64402,-0.563228,-2.44261
-0.703994,-1.23911,-1.48085,2.60257,-0.574003,-2.45375
-0.703184,-1.23929,-1.4773,2.6095,-0.573123,-2.46166
-0.701698,-1.2398,-1.47409,2.61544,-0.572869,-2.46876
-0.699826,-1.24069,-1.47139,2.61905,-0.57404,-2.47356
-0.696544,-1.23671,-1.4745,2.65778,-0.567152,-2.47614
-0.693579,-1.23858,-1.47244,2.65754,-0.567054,-2.48028
-0.689546,-1.23458,-1.47685,2.69618,-0.560236,-2.48222
-0.685742,-1.23354,-1.47894,2.71436,-0.560404,-2.4826
-0.681497,-1.23528,-1.47883,2.71465,-0.559852,-2.4845
-0.677274,-1.23664,-1.47911,2.71405,-0.561227,-2.48488
-0.673103,-1.23769,-1.48009,2.71498,-0.561205,-2.48642
-0.669414,-1.23844,-1.48125,2.71346,-0.563126,-2.48653
-0.66556,-1.23957,-1.48286,2.71224,-0.562864,-2.48571
-0.662838,-1.24019,-1.48453,2.7101,-0.563465,-2.48433
-0.660353,-1.24016,-1.48671,2.70936,-0.563686,-2.48333
-0.658499,-1.23971,-1.48882,2.70846,-0.563479,-2.48291
-0.657425,-1.23893,-1.49077,2.70806,-0.561497,-2.48207
-0.657507,-1.2377,-1.49281,2.70745,-0.561114,-2.47933
-0.658046,-1.23568,-1.49518,2.70906,-0.559109,-2.47917
-0.659244,-1.23412,-1.49669,2.70826,-0.556066,-2.47743
-0.661264,-1.23202,-1.49839,2.70966,-0.553807,-2.47735
-0.664038,-1.22939,-1.50028,2.71244,-0.552435,-2.4785
-0.667472,-1.2279,-1.50107,2.71134,-0.550619,-2.4749
-0.671368,-1.2258,-1.50231,2.71275,-0.548657,-2.47343
-0.676759,-1.22676,-1.4988,2.68251,-0.558957,-2.47118
-0.682265,-1.22897,-1.49357,2.64109,-0.572041,-2.46808
-0.686405,-1.22629,-1.49503,2.64597,-0.568521,-2.46863
-0.691303,-1.22355,-1.49664,2.65267,-0.565756,-2.46942
-0.694323,-1.21423,-1.5077,2.71654,-0.54737,-2.46387
-0.699607,-1.21304,-1.50861,2.71724,-0.546686,-2.45736
-0.704713,-1.21238,-1.50918,2.71592,-0.546801,-2.45022
-0.709043,-1.21191,-1.50976,2.71499,-0.547384,-2.44279
-0.712041,-1.2111,-1.51073,2.71688,-0.546903,-2.43946
-0.714244,-1.21075,-1.51119,2.71816,-0.547665,-2.43633
-0.715808,-1.21093,-1.51138,2.71891,-0.548331,-2.4339
-0.717222,-1.21209,-1.51117,2.71872,-0.549629,-2.43113
-0.717855,-1.21383,-1.51062,2.71712,-0.551394,-2.427
-0.717078,-1.21522,-1.51027,2.71751,-0.55225,-2.42477
-0.714918,-1.21667,-1.50953,2.71906,-0.552971,-2.42617
-0.712047,-1.21792,-1.50887,2.72309,-0.554327,-2.43066
-0.708908,-1.2197,-1.50795,2.72604,-0.556959,-2.43443
