1.4516,0.333286,0.214692,1.09532,-0.985453,3.5827,1.3822,0.986271,-2.71653e+16,18.9362,-1.6118,0.0420214,6.25305
1.4516,0.333286,0.214692,1.09532,-0.985453,3.5827,1.3822,0.986271,-2.71653e+16,18.9362,-1.6118,0.042318,6.25521
1.45682,0.343597,0.225281,1.08945,-0.990092,3.59144,1.39749,0.980774,-1.90221e+16,-1.71579,18.5601,0.0382634,6.2555
1.4584,0.36387,0.20086,1.06227,-0.922235,3.59927,1.38016,0.9917,-6.61371e+16,19.8223,3.43665,0.0406169,6.24737
1.46175,0.404089,0.21555,1.0003,-0.924259,3.6496,1.40228,0.994002,6.20309e+16,4.68334,19.4515,0.0412225,0.040836
1.46175,0.404089,0.21555,1.0003,-0.924259,3.6496,1.40228,0.994002,6.20309e+16,4.68334,19.4515,0.0431067,0.0354547
1.47013,0.405661,0.203393,1.00806,-0.912254,3.63818,0.994564,1.39438,-8.06968e+16,22.5053,10.7653,0.0388258,6.25243
1.47013,0.405661,0.203393,1.00806,-0.912254,3.63818,0.994564,1.39438,-8.06968e+16,22.5053,10.7653,0.0410028,6.25554
1.476,0.410092,0.202845,1.01484,-0.918452,3.63316,1.39805,0.991851,1.17283e+17,0,20.092,0.0395567,6.25646
1.47769,0.361803,0.195159,1.07822,-0.921008,3.58574,1.37829,0.989057,-9.34012e+16,20.7311,4.92055,0.0427606,6.26023
1.48642,0.367011,0.198634,1.07796,-0.923456,3.58748,0.986247,1.38481,-3.03257e+16,20.2799,4.2533,0.0394738,6.25655
1.48812,0.369466,0.20043,1.07938,-0.924559,3.58731,1.38864,0.984184,-3.6696e+16,-1.25033,19.9432,0.0411504,6.26204
1.49283,0.373347,0.203259,1.08195,-0.927716,3.58682,1.39504,0.980553,-1.6568e+16,19.9991,1.08973,0.0407435,6.26302
1.50159,0.400495,0.197127,1.06062,-0.934006,3.59869,1.40058,0.980961,-1.90465e+16,20.4816,-0.100085,0.0369552,6.26042
1.50159,0.400495,0.197127,1.06062,-0.934006,3.59869,1.40058,0.980961,-1.90465e+16,20.4816,-0.100085,0.0390209,6.26411
1.50159,0.400495,0.197127,1.06062,-0.934006,3.59869,1.40058,0.980961,-1.90465e+16,20.4816,-0.100085,0.0406874,6.2643
1.50159,0.400495,0.197127,1.06062,-0.934006,3.59869,1.40058,0.980961,-1.90465e+16,20.4816,-0.100085,0.0420149,6.26368
1.51252,0.402176,0.196025,1.07728,-0.940784,3.58677,0.973197,1.40736,3.3236e+16,20.4766,4.3444,0.0353433,6.26123
1.51252,0.402176,0.196025,1.07728,-0.940784,3.58677,0.973197,1.40736,3.3236e+16,20.4766,4.3444,0.0355263,6.26248
1.51252,0.402176,0.196025,1.07728,-0.940784,3.58677,0.973197,1.40736,3.3236e+16,20.4766,4.3444,0.0351372,6.26071
1.51252,0.402176,0.196025,1.07728,-0.940784,3.58677,0.973197,1.40736,3.3236e+16,20.4766,4.3444,0.0341705,6.25877
1.51252,0.402176,0.196025,1.07728,-0.940784,3.58677,0.973197,1.40736,3.3236e+16,20.4766,4.3444,0.032799,6.2555
1.51252,0.402176,0.196025,1.07728,-0.940784,3.58677,0.973197,1.40736,3.3236e+16,20.4766,4.3444,0.0309897,6.25162
1.51252,0.402176,0.196025,1.07728,-0.940784,3.58677,0.973197,1.40736,3.3236e+16,20.4766,4.3444,0.0288543,6.24803
1.49872,0.400464,0.194445,1.07637,-0.942526,3.58668,1.40407,0.975097,-2.36021e+17,7.91596,7.91596,0.035062,6.25607
1.49872,0.400464,0.194445,1.07637,-0.942526,3.58668,1.40407,0.975097,-2.36021e+17,7.91596,7.91596,0.0326634,6.2527
1.49872,0.400464,0.194445,1.07637,-0.942526,3.58668,1.40407,0.975097,-2.36021e+17,7.91596,7.91596,0.0302443,6.24679
1.49068,0.394581,0.18962,1.07093,-0.938921,3.58821,1.39288,0.981941,-2.32358e+16,-0.687475,20.8163,0.0320294,6.24977
1.49068,0.394581,0.18962,1.07093,-0.938921,3.58821,1.39288,0.981941,-2.32358e+16,-0.687475,20.8163,0.0292646,6.24296
1.47904,0.388574,0.18523,1.06506,-0.933259,3.59021,1.3827,0.987913,-2.08795e+16,21.1952,-2.65112,0.0343945,6.25177
1.46834,0.391553,0.195095,1.04692,-0.905443,3.60719,1.38818,0.989863,6.42084e+16,-6.49599,20.5719,0.0397142,6.24919
1.46503,0.388286,0.191939,1.04355,-0.910144,3.60803,1.38252,0.99267,1.7026e+16,1.28057,21.0049,0.0400311,6.25306
1.46227,0.397482,0.212223,1.02218,-0.925478,3.63252,1.40058,0.990696,-1.9787e+16,19.7398,4.4757,0.0411203,6.24903
1.46012,0.39241,0.206777,1.01773,-0.923399,3.63303,1.39173,0.994573,-2.44814e+16,20.1852,4.55114,0.0405357,0.0329487
1.45775,0.389148,0.202969,1.01476,-0.920992,3.63328,1.38625,0.996632,3.54145e+16,2.17281,20.4188,0.0408145,0.0317511
1.45775,0.389148,0.202969,1.01476,-0.920992,3.63328,1.38625,0.996632,3.54145e+16,2.17281,20.4188,0.0398394,0.0344447
1.45679,0.372374,0.212394,1.02412,-0.938535,3.63124,0.996246,1.38643,1.98647e+16,19.8969,1.31641,0.0399947,0.0271275
1.46462,0.376406,0.21652,1.0328,-0.991922,3.6271,1.39404,0.99235,9.32668e+16,20.4488,6.66784,0.0344339,6.25252
1.46854,0.343745,0.226081,1.06179,-0.976711,3.61115,1.38937,0.99051,5.14332e+16,-1.73129,18.4744,0.0323844,6.25259
1.46854,0.343745,0.226081,1.06179,-0.976711,3.61115,1.38937,0.99051,5.14332e+16,-1.73129,18.4744,0.0334269,6.25339
1.46854,0.343745,0.226081,1.06179,-0.976711,3.61115,1.38937,0.99051,5.14332e+16,-1.73129,18.4744,0.0348827,6.25556
1.46714,0.33591,0.218522,1.05394,-0.970204,3.61319,1.37657,0.996253,-1.63843e+16,-0.493107,19.1303,0.0395146,0.0346548
1.46714,0.33591,0.218522,1.05394,-0.970204,3.61319,1.37657,0.996253,-1.63843e+16,-0.493107,19.1303,0.0414314,0.0299833
1.47318,0.382916,0.199961,0.996312,-0.919644,3.64474,1.37922,0.225079,2.5149e+16,20.7087,4.48446,0.0396889,0.0320553
1.47538,0.421081,0.201809,0.940187,-0.900152,3.68538,1.39422,0.225576,-2.9506e+16,20.8998,4.52805,0.0421363,0.0323171
1.4817,0.341244,0.173158,1.05686,-0.895113,3.59022,1.34816,0.226058,-1.54706e+16,-1.13924,22.2269,0.0493984,0.0372673
1.48396,0.412527,0.209234,0.948893,-0.916568,3.68303,1.39588,0.224993,-2.68684e+17,-11.4017,19.5403,0.0426762,0.0292528
1.49114,0.39157,0.205044,0.980577,-0.922181,3.65836,1.38555,0.224925,2.4884e+16,20.3736,4.42999,0.039628,0.0328957
1.49342,0.358176,0.192356,1.03256,-0.917593,3.61581,1.36581,0.225135,-4.79429e+16,1.65306,20.8188,0.0426545,0.0304396
1.50264,0.395051,0.192092,0.996696,-0.911995,3.6406,0.999551,1.37885,-4.307e+16,21.7503,7.07396,0.036458,0.0371187
1.50264,0.395051,0.192092,0.996696,-0.911995,3.6406,0.999551,1.37885,-4.307e+16,21.7503,7.07396,0.0379515,0.034479
1.50264,0.395051,0.192092,0.996696,-0.911995,3.6406,0.999551,1.37885,-4.307e+16,21.7503,7.07396,0.0391567,0.0324887
1.50264,0.395051,0.192092,0.996696,-0.911995,3.6406,0.999551,1.37885,-4.307e+16,21.7503,7.07396,0.0398182,0.0318262
1.50264,0.395051,0.192092,0.996696,-0.911995,3.6406,0.999551,1.37885,-4.307e+16,21.7503,7.07396,0.0398388,0.0328148
1.50264,0.395051,0.192092,0.996696,-0.911995,3.6406,0.999551,1.37885,-4.307e+16,21.7503,7.07396,0.0392911,0.0324204
1.50264,0.395051,0.192092,0.996696,-0.911995,3.6406,0.999551,1.37885,-4.307e+16,21.7503,7.07396,0.038187,0.0341468
1.50264,0.395051,0.192092,0.996696,-0.911995,3.6406,0.999551,1.37885,-4.307e+16,21.7503,7.07396,0.0366557,0.0375986
1.49401,0.40143,0.186699,0.998355,-0.927468,3.63679,1.37787,0.999349,-5.15395e+16,21.223,3.24112,0.0394955,0.0313531
1.49401,0.40143,0.186699,0.998355,-0.927468,3.63679,1.37787,0.999349,-5.15395e+16,21.223,3.24112,0.0371825,0.0359374
1.49401,0.40143,0.186699,0.998355,-0.927468,3.63679,1.37787,0.999349,-5.15395e+16,21.223,3.24112,0.0347427,0.0416029
1.48363,0.395893,0.187059,0.994723,-0.921773,3.63949,1.37568,0.225941,1.61141e+16,-0.147541,21.4674,0.0390887,0.0361663
1.48131,0.400877,0.191195,0.999309,-0.925253,3.63833,1.38094,0.998888,-1.45512e+17,-11.0807,20.7975,0.0358945,0.030842
1.4796,0.371505,0.201328,1.04247,-0.965123,3.61318,1.38044,0.994797,-1.60035e+17,28.7053,12.9866,0.0325191,6.26266
1.4796,0.371505,0.201328,1.04247,-0.965123,3.61318,1.38044,0.994797,-1.60035e+17,28.7053,12.9866,0.0296283,6.25453
1.4796,0.371505,0.201328,1.04247,-0.965123,3.61318,1.38044,0.994797,-1.60035e+17,28.7053,12.9866,0.0266751,0.0379213
1.45756,0.420537,0.177224,0.972833,-0.902168,3.6498,1.37792,0.226827,8.84856e+16,-2.97884,22.4342,0.0392597,0.0341599
1.45464,0.395607,0.17555,1.0009,-0.887521,3.62955,1.36829,0.226609,-1.54799e+16,22.4221,4.41696,0.0393518,0.0368803
1.45464,0.395607,0.17555,1.0009,-0.887521,3.62955,1.36829,0.226609,-1.54799e+16,22.4221,4.41696,0.0370777,0.0419281
1.44687,0.349009,0.155942,1.07413,-0.893123,3.57081,1.34115,0.226912,2.87386e+16,23.7733,4.70634,0.0498152,0.0411439
1.4424,0.452486,0.198432,0.923481,-0.870845,3.69551,1.40313,0.225965,-4.30152e+16,4.36158,21.1152,0.0444721,0.0368139
1.4424,0.452486,0.198432,0.923481,-0.870845,3.69551,1.40313,0.225965,-4.30152e+16,4.36158,21.1152,0.0435729,0.0382859
1.4424,0.452486,0.198432,0.923481,-0.870845,3.69551,1.40313,0.225965,-4.30152e+16,4.36158,21.1152,0.0430788,0.039439
1.4424,0.452486,0.198432,0.923481,-0.870845,3.69551,1.40313,0.225965,-4.30152e+16,4.36158,21.1152,0.0429803,0.039799
1.4424,0.452486,0.198432,0.923481,-0.870845,3.69551,1.40313,0.225965,-4.30152e+16,4.36158,21.1152,0.0433749,0.0390219
1.4424,0.452486,0.198432,0.923481,-0.870845,3.69551,1.40313,0.225965,-4.30152e+16,4.36158,21.1152,0.0443224,0.0378572
1.44882,0.430502,0.197866,0.949029,-0.878894,3.67705,1.39496,0.225744,6.57581e+16,7.12805,20.6128,0.0403539,0.0437991
1.45194,0.410967,0.182529,0.984197,-0.863672,3.64456,1.37809,0.226356,3.45543e+16,1.7343,21.6461,0.0394638,0.0391855
1.45194,0.410967,0.182529,0.984197,-0.863672,3.64456,1.37809,0.226356,3.45543e+16,1.7343,21.6461,0.0421889,0.0336603
1.46047,0.441681,0.208084,0.929235,-0.874407,3.69651,1.40593,0.22527,-1.21776e+16,20.4515,4.43801,0.0435198,0.0384067
1.46447,0.441114,0.181066,0.944676,-0.866535,3.67141,1.38753,0.226883,-5.06398e+17,19.7509,-2.72113,0.0403994,0.0336328
1.4698,0.429813,0.17524,0.964821,-0.87033,3.65436,1.37983,0.227043,1.89852e+18,144.419,20.4668,0.0405509,0.032718
1.475,0.430834,0.180629,0.960857,-0.866064,3.65987,1.38366,0.22674,4.26125e+17,-14.3347,20.9763,0.0406094,0.0302233
1.47922,0.431026,0.180091,0.959338,-0.873309,3.66065,1.38337,0.226791,8.87435e+16,22.1616,3.19504,0.0416258,0.0279759
1.48622,0.431586,0.179913,0.958151,-0.876264,3.66139,1.38345,0.226815,1.73212e+16,22.2101,4.21599,0.0406023,0.028327
1.49158,0.431923,0.179382,0.956206,-0.880686,3.66248,1.38325,0.22687,-2.73657e+18,0,23.1903,0.0403631,0.0268833
1.49584,0.434035,0.180943,0.956588,-0.882687,3.66301,1.38497,0.226766,1.68591e+16,22.2549,4.48887,0.0400424,0.0263154
1.50047,0.434888,0.181485,0.955647,-0.883731,3.66395,1.38562,0.226741,-7.57385e+16,0,21.9521,0.0391038,0.0263938
1.50047,0.434888,0.181485,0.955647,-0.883731,3.66395,1.38562,0.226741,-7.57385e+16,0,21.9521,0.0407295,0.0228989
1.50561,0.435873,0.182242,0.954651,-0.884888,3.66503,1.38646,0.226703,2.10026e+16,22.2052,4.68696,0.038631,0.0263244
1.50561,0.435873,0.182242,0.954651,-0.884888,3.66503,1.38646,0.226703,2.10026e+16,22.2052,4.68696,0.0393703,0.0240357
1.50561,0.435873,0.182242,0.954651,-0.884888,3.66503,1.38646,0.226703,2.10026e+16,22.2052,4.68696,0.0396197,0.0248458
1.50561,0.435873,0.182242,0.954651,-0.884888,3.66503,1.38646,0.226703,2.10026e+16,22.2052,4.68696,0.0394021,0.0248868
1.50561,0.435873,0.182242,0.954651,-0.884888,3.66503,1.38646,0.226703,2.10026e+16,22.2052,4.68696,0.0387616,0.0264165
1.50561,0.435873,0.182242,0.954651,-0.884888,3.66503,1.38646,0.226703,2.10026e+16,22.2052,4.68696,0.0378903,0.0288531
1.50561,0.435873,0.182242,0.954651,-0.884888,3.66503,1.38646,0.226703,2.10026e+16,22.2052,4.68696,0.0366519,0.0316183
1.50561,0.435873,0.182242,0.954651,-0.884888,3.66503,1.38646,0.226703,2.10026e+16,22.2052,4.68696,0.0351414,0.0344827
1.49614,0.435402,0.18339,0.949116,-0.879046,3.6695,1.38706,0.226687,5.30994e+16,22.3303,5.08006,0.0391005,0.0292168
1.49614,0.435402,0.18339,0.949116,-0.879046,3.6695,1.38706,0.226687,5.30994e+16,22.3303,5.08006,0.0371101,0.0339698
1.49036,0.432461,0.180847,0.94558,-0.878108,3.67067,1.38469,0.226888,-1.2098e+16,1.10509,22.2678,0.0391201,0.0314618
1.49036,0.432461,0.180847,0.94558,-0.878108,3.67067,1.38469,0.226888,-1.2098e+16,1.10509,22.2678,0.0368308,0.0373028
1.49036,0.432461,0.180847,0.94558,-0.878108,3.67067,1.38469,0.226888,-1.2098e+16,1.10509,22.2678,0.0344257,0.0409983
1.47587,0.433558,0.181589,0.940002,-0.870626,3.67497,1.38579,0.226898,-5.19282e+16,0,22.0731,0.0408845,0.0304052
1.47587,0.433558,0.181589,0.940002,-0.870626,3.67497,1.38579,0.226898,-5.19282e+16,0,22.0731,0.0386797,0.0345441
1.47587,0.433558,0.181589,0.940002,-0.870626,3.67497,1.38579,0.226898,-5.19282e+16,0,22.0731,0.0366473,0.0381466
1.46777,0.451058,0.181313,0.922053,-0.871368,3.68745,1.3917,0.227094,-2.37724e+16,0.931401,22.2202,0.0389707,0.0343191
1.46777,0.451058,0.181313,0.922053,-0.871368,3.68745,1.3917,0.227094,-2.37724e+16,0.931401,22.2202,0.0375267,0.0371758
1.46777,0.451058,0.181313,0.922053,-0.871368,3.68745,1.3917,0.227094,-2.37724e+16,0.931401,22.2202,0.0362552,0.0404909
1.46777,0.451058,0.181313,0.922053,-0.871368,3.68745,1.3917,0.227094,-2.37724e+16,0.931401,22.2202,0.0354722,0.0424317
1.46777,0.451058,0.181313,0.922053,-0.871368,3.68745,1.3917,0.227094,-2.37724e+16,0.931401,22.2202,0.0352256,0.0433936
1.46777,0.451058,0.181313,0.922053,-0.871368,3.68745,1.3917,0.227094,-2.37724e+16,0.931401,22.2202,0.0356334,0.04417
1.46777,0.451058,0.181313,0.922053,-0.871368,3.68745,1.3917,0.227094,-2.37724e+16,0.931401,22.2202,0.0367265,0.0421719
1.46777,0.451058,0.181313,0.922053,-0.871368,3.68745,1.3917,0.227094,-2.37724e+16,0.931401,22.2202,0.0383555,0.0401194
1.46556,0.482048,0.174169,0.889924,-0.859671,3.70625,1.39821,0.998474,-3.58376e+16,23.1576,-2.05923,0.0409258,0.029328
1.47248,0.466445,0.178144,0.91045,-0.870484,3.69393,1.3948,0.227408,4.95961e+17,0,22.5952,0.039381,0.0350211
1.48071,0.47808,0.175131,0.899773,-0.870634,3.69983,1.39687,0.999201,-2.03924e+17,-15.4337,22.771,0.0367396,0.0377363
1.48071,0.47808,0.175131,0.899773,-0.870634,3.69983,1.39687,0.999201,-2.03924e+17,-15.4337,22.771,0.0397829,0.0350434
1.48045,0.526772,0.194733,0.826865,-0.879267,3.76279,1.42761,0.998824,2.4421e+16,21.991,4.85916,0.0449319,0.0308457
1.48772,0.536327,0.20318,0.81687,-0.872875,3.77492,1.43653,0.226496,7.41392e+16,4.73324,21.0298,0.0453044,0.0363726
1.49227,0.553325,0.19967,0.796886,-0.887771,3.78736,1.44025,0.999007,-3.26998e+16,-0.353237,21.607,0.0454917,0.0361528
1.49885,0.518494,0.164736,0.87042,-0.889873,3.7148,1.4031,0.999271,2.12037e+16,23.9334,4.23583,0.039174,0.0394809
1.50319,0.488551,0.155508,0.90771,-0.893976,3.68372,1.3873,0.999065,-2.97773e+16,24.608,4.34604,0.0445779,0.0394227
1.50125,0.551847,0.171297,0.814845,-0.911951,3.75784,1.42023,0.99744,5.33892e+17,18.3453,10.4463,0.0421168,0.0355461
1.50862,0.544044,0.171517,0.832946,-0.909963,3.7451,1.41664,0.998808,-6.52633e+16,2.13843,23.6293,0.0396791,0.039287
1.50862,0.544044,0.171517,0.832946,-0.909963,3.7451,1.41664,0.998808,-6.52633e+16,2.13843,23.6293,0.042148,0.036495
1.50862,0.544044,0.171517,0.832946,-0.909963,3.7451,1.41664,0.998808,-6.52633e+16,2.13843,23.6293,0.0443081,0.0403382
1.50862,0.544044,0.171517,0.832946,-0.909963,3.7451,1.41664,0.998808,-6.52633e+16,2.13843,23.6293,0.0461534,0.043754
1.50862,0.544044,0.171517,0.832946,-0.909963,3.7451,1.41664,0.998808,-6.52633e+16,2.13843,23.6293,0.0474698,0.0496718
1.50862,0.544044,0.171517,0.832946,-0.909963,3.7451,1.41664,0.998808,-6.52633e+16,2.13843,23.6293,0.0478841,0.0535721
1.51442,0.587025,0.176394,0.783068,-0.953488,3.78351,1.43435,0.99864,8.72954e+16,-2.81073,23.2859,0.0421761,0.0402452
1.51442,0.587025,0.176394,0.783068,-0.953488,3.78351,1.43435,0.99864,8.72954e+16,-2.81073,23.2859,0.0419303,0.044709
1.51442,0.587025,0.176394,0.783068,-0.953488,3.78351,1.43435,0.99864,8.72954e+16,-2.81073,23.2859,0.0423735,0.0535764
1.51442,0.587025,0.176394,0.783068,-0.953488,3.78351,1.43435,0.99864,8.72954e+16,-2.81073,23.2859,0.0416253,0.0568639
1.51442,0.587025,0.176394,0.783068,-0.953488,3.78351,1.43435,0.99864,8.72954e+16,-2.81073,23.2859,0.0406898,0.0602974
1.51442,0.587025,0.176394,0.783068,-0.953488,3.78351,1.43435,0.99864,8.72954e+16,-2.81073,23.2859,0.0398217,0.0644625
1.50906,0.580547,0.178243,0.808424,-1.0186,3.76646,1.43247,0.228159,-2.52735e+16,0.813666,23.1274,0.0386145,0.0366088
1.50906,0.580547,0.178243,0.808424,-1.0186,3.76646,1.43247,0.228159,-2.52735e+16,0.813666,23.1274,0.0394929,0.0964201
1.50906,0.580547,0.178243,0.808424,-1.0186,3.76646,1.43247,0.228159,-2.52735e+16,0.813666,23.1274,0.0377294,0.0709369
1.50906,0.580547,0.178243,0.808424,-1.0186,3.76646,1.43247,0.228159,-2.52735e+16,0.813666,23.1274,0.035942,0.0422639
1.50906,0.580547,0.178243,0.808424,-1.0186,3.76646,1.43247,0.228159,-2.52735e+16,0.813666,23.1274,0.037283,0.097572
1.50906,0.580547,0.178243,0.808424,-1.0186,3.76646,1.43247,0.228159,-2.52735e+16,0.813666,23.1274,0.0368587,0.10841
1.50906,0.580547,0.178243,0.808424,-1.0186,3.76646,1.43247,0.228159,-2.52735e+16,0.813666,23.1274,0.0353315,0.0581569
1.50906,0.580547,0.178243,0.808424,-1.0186,3.76646,1.43247,0.228159,-2.52735e+16,0.813666,23.1274,0.0344691,0.0863161
1.49886,0.624926,0.174541,0.741655,-1.01464,3.81205,1.44559,0.998024,2.47207e+16,0,23.694,0.040893,0.0373979
1.49886,0.624926,0.174541,0.741655,-1.01464,3.81205,1.44559,0.998024,2.47207e+16,0,23.694,0.0399013,0.0410155
1.49886,0.624926,0.174541,0.741655,-1.01464,3.81205,1.44559,0.998024,2.47207e+16,0,23.694,0.0390996,0.0462434
1.49248,0.613445,0.149476,0.770189,-0.970404,3.7766,1.42432,0.996654,2.84698e+16,25.8752,4.71538,0.0414897,0.0458427
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0411592,0.0418257
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0429169,0.064729
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0448371,0.087246
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0469263,0.0857726
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0500604,0.0846707
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0538551,0.0817555
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0582892,0.0779601
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0630289,0.0739051
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0678899,0.071102
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0726909,0.0680066
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0773339,0.0673934
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0817156,0.068341
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0853418,0.0685555
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0883874,0.0693225
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0906565,0.0697045
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0921569,0.0712135
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0928636,0.0718775
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0925593,0.0722202
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.091378,0.0718853
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0892764,0.0712801
1.49194,0.621299,0.150597,0.761052,-0.985163,3.78371,0.996651,1.42752,-1.8284e+16,-0.681202,25.7043,0.0866614,0.0723538
