4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.0933854,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.0944842,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.0956984,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.0970218,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.0984483,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.099972,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.101587,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.103289,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.105071,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.106928,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.108855,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.110847,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.112898,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.115003,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.117156,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.11935,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.121581,0.0764452,0.0386604,0.517836,1.40476
4.96399,1.85467,0.414976,-1.78523e+16,0.514374,8.66214,0.123841,0.0764452,0.0386604,0.517836,1.40476
5.08256,1.8036,0.377801,5.08256,1.8036,0.377801,0.0308992,0.0317773,0.0125326,0.425728,1.49461
5.08256,1.8036,0.377801,5.08256,1.8036,0.377801,0.0242745,0.0317773,0.0125326,0.425728,1.49461
5.08256,1.8036,0.377801,5.08256,1.8036,0.377801,0.0186694,0.0317773,0.0125326,0.425728,1.49461
5.08256,1.8036,0.377801,5.08256,1.8036,0.377801,0.0153014,0.0317773,0.0125326,0.425728,1.49461
5.08256,1.8036,0.377801,5.08256,1.8036,0.377801,0.0157118,0.0317773,0.0125326,0.425728,1.49461
5.1112,1.80765,0.380923,-5.71293e+16,1.9623,7.87775,0.000810384,0.000459572,-0.000800416,0.434253,1.507
5.11278,1.80697,0.38257,-2.85048e+16,4.13799,7.87485,0.00494494,0.0040965,-0.00326659,0.435351,1.50724
5.11278,1.80697,0.38257,-2.85048e+16,4.13799,7.87485,0.0129794,0.0040965,-0.00326659,0.435351,1.50724
5.11278,1.80697,0.38257,-2.85048e+16,4.13799,7.87485,0.0210475,0.0040965,-0.00326659,0.435351,1.50724
5.1108,1.80616,0.385051,1.13651e+17,4.79742,0.200643,0.0244512,0.0137695,-0.00774655,0.437208,1.50528
5.10887,1.82201,0.386013,-2.80589e+16,3.03114,5.70267,0.0297144,0.0246231,-0.0164864,0.455801,1.4995
5.10887,1.82201,0.386013,-2.80589e+16,3.03114,5.70267,0.0352279,0.0246231,-0.0164864,0.455801,1.4995
