4.52543,1.40758,0.992565,-2.97932e+16,26.4421,5.77667,0.0870058,0.037593,-0.0152944,0.632388,0.736504
4.52543,1.40758,0.992565,-2.97932e+16,26.4421,5.77667,0.0856781,0.0356919,-0.0152944,0.632388,0.736504
4.52543,1.40758,0.992565,-2.97932e+16,26.4421,5.77667,0.08327,0.0353699,-0.0152944,0.632388,0.736504
4.56549,1.51909,0.996513,1.98453e+16,-0.589126,21.2678,0.0353648,0.0287733,-0.0218659,0.717722,0.716566
4.56796,1.51845,0.997377,-1.20491e+16,0.715417,21.0689,0.0343558,0.0270181,-0.0214982,0.717889,0.72203
4.58522,1.50885,0.994621,1.57062e+16,0.471665,19.8334,0.0272112,0.0268475,-0.0220972,0.709213,0.738897
4.58522,1.50885,0.994621,1.57062e+16,0.471665,19.8334,0.0259766,0.0295093,-0.0220972,0.709213,0.738897
4.58522,1.50885,0.994621,1.57062e+16,0.471665,19.8334,0.0254047,0.0331464,-0.0220972,0.709213,0.738897
4.59333,1.50505,0.995088,-9.99413e+16,-4.27072,19.2399,0.0240042,0.0170126,-0.020509,0.706909,0.751598
4.59333,1.50505,0.995088,-9.99413e+16,-4.27072,19.2399,0.0228903,0.0176483,-0.020509,0.706909,0.751598
4.59333,1.50505,0.995088,-9.99413e+16,-4.27072,19.2399,0.0219307,0.0185997,-0.020509,0.706909,0.751598
4.59333,1.50505,0.995088,-9.99413e+16,-4.27072,19.2399,0.0216317,0.0192835,-0.020509,0.706909,0.751598
4.59333,1.50505,0.995088,-9.99413e+16,-4.27072,19.2399,0.021857,0.0205022,-0.020509,0.706909,0.751598
4.60834,1.50606,0.991442,-1.16886e+17,17.9046,11.3339,0.000860423,0.000305086,-0.0375893,0.704333,0.764547
4.61251,1.50844,0.98857,-3.19326e+16,-0.958065,17.1969,0.0129598,0.00918345,-0.0497335,0.703231,0.766148
4.61251,1.50844,0.98857,-3.19326e+16,-0.958065,17.1969,0.0145845,0.0215104,-0.0497335,0.703231,0.766148
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.0325336,0.0269117,-0.0625578,0.714704,0.775667
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.0341569,0.0440495,-0.0625578,0.714704,0.775667
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.0358484,0.0648744,-0.0625578,0.714704,0.775667
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.0366278,0.0798785,-0.0625578,0.714704,0.775667
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.0372672,0.0889549,-0.0625578,0.714704,0.775667
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.037484,0.090924,-0.0625578,0.714704,0.775667
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.0372022,0.086516,-0.0625578,0.714704,0.775667
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.0369752,0.0770647,-0.0625578,0.714704,0.775667
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.0354343,0.0586236,-0.0625578,0.714704,0.775667
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.034377,0.0423091,-0.0625578,0.714704,0.775667
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.0330455,0.0246051,-0.0625578,0.714704,0.775667
4.63679,1.53213,0.982586,4.08488e+17,17.4452,15.0328,0.0314114,0.0269292,-0.0625578,0.714704,0.775667
4.60467,1.50249,0.992839,-5.45754e+16,-0,18.0154,0.0011972,0.00073199,-0.0379799,0.70277,0.764221
4.59868,1.50207,0.996281,1.39992e+17,-4.22655,18.6967,0.0150913,0.010513,-0.0237249,0.705538,0.762292
4.59339,1.50194,0.997831,3.3181e+17,20.0385,19.1312,0.0286592,0.0201745,-0.0122063,0.706837,0.760216
4.59339,1.50194,0.997831,3.3181e+17,20.0385,19.1312,0.0305301,0.0387342,-0.0122063,0.706837,0.760216
4.59339,1.50194,0.997831,3.3181e+17,20.0385,19.1312,0.0322547,0.0432902,-0.0122063,0.706837,0.760216
4.56923,1.49728,0.999923,-1.53819e+16,0.931868,21.0822,0.0343253,0.0266058,-0.0112963,0.705033,0.750747
4.56923,1.49728,0.999923,-1.53819e+16,0.931868,21.0822,0.0336348,0.0252858,-0.0112963,0.705033,0.750747
4.56077,1.50232,0.999867,3.49442e+16,0,21.6176,0.0354158,0.0232565,-0.00972516,0.708583,0.748109
4.5502,1.49939,3.87939e-16,2.80777e+16,0,22.3961,0.0355525,0.0250925,-0.00724034,0.706155,0.74633
4.5502,1.49939,3.87939e-16,2.80777e+16,0,22.3961,0.0332251,0.0301552,-0.00724034,0.706155,0.74633
4.54165,1.48146,0.998839,-2.902e+16,-0,23.4811,0.0306585,0.0320743,-0.00456655,0.693022,0.750387
4.54665,1.50805,0.998714,-1.30614e+17,-3.91878,22.3803,0.0377592,0.0294826,0.00200919,0.711868,0.74356
4.54665,1.50805,0.998714,-1.30614e+17,-3.91878,22.3803,0.0344216,0.0438852,0.00200919,0.711868,0.74356
4.54665,1.50805,0.998714,-1.30614e+17,-3.91878,22.3803,0.0304784,0.0648046,0.00200919,0.711868,0.74356
4.54665,1.50805,0.998714,-1.30614e+17,-3.91878,22.3803,0.0270573,0.0795467,0.00200919,0.711868,0.74356
4.54103,1.5017,0.999166,-1.26247e+17,0,23.0475,0.0337874,0.0283385,0.01571,0.707545,0.738664
4.54103,1.5017,0.999166,-1.26247e+17,0,23.0475,0.0296937,0.0330945,0.01571,0.707545,0.738664
4.5404,1.48577,0.999743,1.4216e+17,-14.7816,23.3826,0.0255839,0.0179811,0.0173768,0.696573,0.739875
4.5404,1.48577,0.999743,1.4216e+17,-14.7816,23.3826,0.0227016,0.0193029,0.0173768,0.696573,0.739875
4.5404,1.48577,0.999743,1.4216e+17,-14.7816,23.3826,0.0212476,0.027453,0.0173768,0.696573,0.739875
4.54375,1.48969,0.999764,-1.46658e+16,1.78923,23.2772,0.0178612,0.0121593,0.0186082,0.699365,0.728511
4.54375,1.48969,0.999764,-1.46658e+16,1.78923,23.2772,0.0159648,0.0104127,0.0186082,0.699365,0.728511
4.54375,1.48969,0.999764,-1.46658e+16,1.78923,23.2772,0.014379,0.0168398,0.0186082,0.699365,0.728511
4.54783,1.4909,-2.11818e-16,-2.19139e+16,1.33524,22.7505,0.0301687,0.0183173,0.0218461,0.699667,0.749763
4.52037,1.48266,0.999869,2.3111e+16,3.11634,25.3142,0.00837915,0.00565282,0.0207991,0.694332,0.722348
4.51449,1.48316,0.999455,-1.41426e+17,0,25.7674,0.00151042,0.00110312,0.0183123,0.694464,0.722419
4.52067,1.47806,0.999916,2.34742e+16,3.17633,25.4419,0.00614596,0.00361248,0.0165022,0.691161,0.723573
4.52067,1.47806,0.999916,2.34742e+16,3.17633,25.4419,0.011682,0.0183397,0.0165022,0.691161,0.723573
4.52067,1.47806,0.999916,2.34742e+16,3.17633,25.4419,0.0175785,0.0337543,0.0165022,0.691161,0.723573
4.53907,1.48971,0.999618,2.77351e+16,23.7452,2.03992,0.0250028,0.0176747,0.0148036,0.699366,0.722699
4.57515,1.50397,0.998146,5.48016e+16,20.4653,4.01123,0.0342362,0.0226253,0.0166105,0.708405,0.740634
4.56732,1.49764,0.998877,-1.20371e+16,21.3101,5.51222,0.031374,0.0280964,0.0216706,0.704307,0.739832
4.58375,1.50469,0.996278,1.15601e+16,19.9468,5.5532,0.0339512,0.0306833,0.0228741,0.70742,0.743616
4.57571,1.50486,0.997601,-1.28591e+16,-0.936037,20.57,0.0298927,0.0272573,0.0257035,0.708378,0.738719
4.5835,1.50731,0.998674,-3.00505e+16,20.2342,6.54715,0.0333043,0.0251564,0.0278846,0.710777,0.749243
4.5835,1.50731,0.998674,-3.00505e+16,20.2342,6.54715,0.0336115,0.0269396,0.0278846,0.710777,0.749243
4.57982,1.50477,0.998616,-5.75551e+16,20.0875,3.97689,0.0299714,0.0285367,0.0312974,0.708803,0.746819
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.034768,0.031295,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.0360362,0.0325409,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.038141,0.0335297,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.0411425,0.0306857,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.0448963,0.0270373,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.0495561,0.0254834,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.0549978,0.025037,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.0610746,0.0270931,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.0686158,0.0389679,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.077087,0.0603188,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.0858504,0.0874818,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.0944877,0.112942,0.0315646,0.713091,0.755694
4.598,1.51244,0.997052,-1.61451e+16,0.962751,18.8172,0.102123,0.145867,0.0315646,0.713091,0.755694
4.60145,1.51923,0.993313,1.65533e+16,18.5404,5.51544,0.108969,0.0795174,0.0340517,0.715113,0.747391
4.60145,1.51923,0.993313,1.65533e+16,18.5404,5.51544,0.113903,0.0778581,0.0340517,0.715113,0.747391
4.60145,1.51923,0.993313,1.65533e+16,18.5404,5.51544,0.11833,0.056745,0.0340517,0.715113,0.747391
4.60145,1.51923,0.993313,1.65533e+16,18.5404,5.51544,0.122327,0.0479379,0.0340517,0.715113,0.747391
4.60145,1.51923,0.993313,1.65533e+16,18.5404,5.51544,0.125876,0.0531666,0.0340517,0.715113,0.747391
4.60145,1.51923,0.993313,1.65533e+16,18.5404,5.51544,0.129497,0.0515371,0.0340517,0.715113,0.747391
4.64069,1.50801,0.997342,1.2812e+17,14.3032,14.3032,0.0958527,0.068797,0.0555712,0.708708,0.811576
4.64069,1.50801,0.997342,1.2812e+17,14.3032,14.3032,0.100025,0.0670695,0.0555712,0.708708,0.811576
4.64069,1.50801,0.997342,1.2812e+17,14.3032,14.3032,0.10446,0.0689506,0.0555712,0.708708,0.811576
4.64069,1.50801,0.997342,1.2812e+17,14.3032,14.3032,0.108445,0.0835558,0.0555712,0.708708,0.811576
4.64069,1.50801,0.997342,1.2812e+17,14.3032,14.3032,0.111191,0.0950253,0.0555712,0.708708,0.811576
4.64069,1.50801,0.997342,1.2812e+17,14.3032,14.3032,0.113502,0.100235,0.0555712,0.708708,0.811576
4.64069,1.50801,0.997342,1.2812e+17,14.3032,14.3032,0.115585,0.105493,0.0555712,0.708708,0.811576
4.64069,1.50801,0.997342,1.2812e+17,14.3032,14.3032,0.11741,0.106904,0.0555712,0.708708,0.811576
4.64069,1.50801,0.997342,1.2812e+17,14.3032,14.3032,0.118137,0.11236,0.0555712,0.708708,0.811576
4.64069,1.50801,0.997342,1.2812e+17,14.3032,14.3032,0.118433,0.116117,0.0555712,0.708708,0.811576
4.64069,1.50801,0.997342,1.2812e+17,14.3032,14.3032,0.118645,0.120849,0.0555712,0.708708,0.811576
