%time,field0,field1,field2,field3,field4,field5,field6
207677000000,-0.4158841414346126,0.4519890780177187,-0.02563149695269651,-1.3144575695266623,0.4828315924392106,-1.5278272509335586,0.47942266265301736
207679000000,-0.4158622562865917,0.4519718947194056,-0.025663848902235387,-1.3143853257668958,0.4827862804075922,-1.5277705131461081,0.47939509909050226
207681000000,-0.4158404677340837,0.45195476381580146,-0.025696047710548342,-1.3143131521198628,0.48274119414272487,-1.5277138336501892,0.479367483405718
207683000000,-0.4158187756781615,0.4519376837833269,-0.02572809064836612,-1.3142410395930018,0.4826963339329273,-1.527657203775533,0.479339808319609
207685000000,-0.4157971804874707,0.4519206532533451,-0.025759976445819177,-1.3141689846307978,0.48265170090843856,-1.5276006187787177,0.4793120710898764
207687000000,-0.415775676094718,0.45190367791163677,-0.025791728940744107,-1.3140970515170292,0.4826073025980593,-1.5275441309035376,0.4792843191111329
207689000000,-0.4157542599444426,0.4518867553581094,-0.02582334944543696,-1.3140252328192723,0.4825631407067954,-1.527487731521683,0.4792565469836694
207691000000,-0.4157329313167901,0.4518698888441426,-0.02585484677119787,-1.3139535651652388,0.4825192187739118,-1.5274314506880282,0.4792287801000503
207693000000,-0.41571169390185236,0.4518530776881944,-0.02588621242002631,-1.3138820467179277,0.4824755351660732,-1.5273752872799893,0.47920101332581755
207695000000,-0.415690547125533,0.45183632201616764,-0.02591744763671322,-1.3138106769047093,0.4824320902567374,-1.5273192405529343,0.4791732469179282
207697000000,-0.4156694938482337,0.4518196249040072,-0.0259485540393829,-1.3137394800574391,0.4823888849501019,-1.5272633315789115,0.4791454974867415
207699000000,-0.4156485344528127,0.4518029833153898,-0.02597952171229778,-1.3136684274456538,0.4823459165061097,-1.5272075364636732,0.4791177420338881
207701000000,-0.41562767462312156,0.45178639251467434,-0.026010330611851984,-1.3135974695677808,0.4823031803043376,-1.5271518134912148,0.47908994335042987
207703000000,-0.4156069188535101,0.4517698541325066,-0.02604097634819169,-1.3135266127453136,0.48226067602932776,-1.5270961684541815,0.47906210545628003
207705000000,-0.415586264425885,0.45175336841791225,-0.026071462504724252,-1.313455860265651,0.4822184050756304,-1.527040603464294,0.4790342306726627
207707000000,-0.41556570811902915,0.4517369352734759,-0.02610179621064468,-1.3133852165796203,0.48217637085706944,-1.5269851197682724,0.47900632447744496
207709000000,-0.4155452450821855,0.4517205543696674,-0.02613198620176682,-1.3133146843333607,0.4821345771107497,-1.5269297169545366,0.47897839131950715
207711000000,-0.41552487121917014,0.4517042219806653,-0.026162032174010363,-1.3132442349080087,0.48209302494101447,-1.5268743682568076,0.4789504124918187
207713000000,-0.415504586527808,0.4516879401815279,-0.026191941057181367,-1.3131738892360252,0.4820517178284893,-1.5268190896004228,0.47892240484796655
207715000000,-0.41548438746507177,0.45167170925427147,-0.02622171860407363,-1.313103658016379,0.48201065764764106,-1.5267638891369169,0.4788943752975703
207717000000,-0.4154642742061787,0.4516555291691118,-0.026251365243107116,-1.3130335433977987,0.48196984500824325,-1.5267087680434361,0.4788663253772283
207719000000,-0.4154442465594155,0.4516393996956909,-0.026280881672725798,-1.3129635523632954,0.48192928074640395,-1.5266537313759887,0.47883825873171393
207721000000,-0.4154243072453401,0.4516233190855976,-0.026310258876902637,-1.3128936741951565,0.48188896273777093,-1.5265987703680324,0.4788101643185323
207723000000,-0.41540446228950945,0.45160728322923926,-0.0263394778238073,-1.312823876962928,0.48184888651309077,-1.5265438583393616,0.47878201472814386
207725000000,-0.41538471362198326,0.4515912928526733,-0.026368537369195977,-1.3127541694804172,0.48180905235892,-1.5264890024985212,0.4787538152302284
207727000000,-0.4153650577501944,0.4515753509132088,-0.026397450407451117,-1.312684585774381,0.48176946445194435,-1.5264342302603389,0.4787255909829744
207729000000,-0.41534548985966424,0.4515594561916094,-0.026426223530885196,-1.312615122575453,0.4817301255385287,-1.5263795364313433,0.4786973414674991
207731000000,-0.41532600911208206,0.45154360642592817,-0.026454854924343962,-1.312545761350595,0.4816910362984421,-1.5263249033746265,0.4786690550622419
207733000000,-0.4153066141621702,0.45152780451694685,-0.026483353183445857,-1.3124765297186567,0.4816521996130261,-1.5262703537454314,0.4786407520973599
207735000000,-0.41528730430698246,0.4515120490272624,-0.026511716284145947,-1.3124074183231915,0.4816136152450161,-1.5262158788893494,0.4786124253111401
207737000000,-0.4152680817704262,0.4514963365429212,-0.026539933569020846,-1.312338396845325,0.4815752808683973,-1.526161452575999,0.4785840521210405
207739000000,-0.4152489487452513,0.45148066779831897,-0.026568003230044823,-1.3122694723718507,0.48153719642944015,-1.5261070807431771,0.4785556366700723
207741000000,-0.41522990339006505,0.4514650445661461,-0.0265959319092115,-1.312200666641072,0.4814993639464129,-1.5260527812488744,0.4785271939094242
207743000000,-0.415210945285728,0.4514494645931366,-0.02662371677529407,-1.312131964637958,0.4814617834384558,-1.5259985399509102,0.47849871335580385
207745000000,-0.4151920726181313,0.4514339308280855,-0.026651367389419534,-1.3120633968647226,0.4814244580280773,-1.525944381904071,0.47847021712715954
207747000000,-0.4151732843057854,0.4514184418571441,-0.026678882455941633,-1.3119949539392062,0.4813873876372883,-1.5258902983370417,0.47844169827525196
207749000000,-0.41515458218898704,0.45140299538164985,-0.02670625465040466,-1.3119266146912825,0.48135057091632394,-1.5258362706100925,0.4784131415495816
207751000000,-0.4151359665242005,0.45138759412608476,-0.02673348886973237,-1.311858404234977,0.4813140093649002,-1.5257823200641898,0.478384564273056
207753000000,-0.4151174368545565,0.4513722376905376,-0.026760584954493183,-1.31179032213376,0.4812777031937783,-1.5257284457790332,0.47835596566661476
207755000000,-0.4150989926827169,0.45135692592445675,-0.026787543493366428,-1.3117223682043324,0.4812416529237078,-1.5256746469992528,0.4783273457374042
207757000000,-0.4150806341646449,0.45134165850698427,-0.026814363525202722,-1.311654539276918,0.4812058584990959,-1.5256209206390707,0.47829870226258375
207759000000,-0.41506236163306287,0.45132643501588543,-0.02684104344333349,-1.311586831251443,0.4811703197877195,-1.5255672627854562,0.4782700322078357
207761000000,-0.4150441754602845,0.45131125501574676,-0.026867581514380845,-1.3115192400727356,0.48113503660453016,-1.5255136696024785,0.4782413324833845
207763000000,-0.41502607570409467,0.4512961180658275,-0.02689397671710303,-1.311451762401144,0.48110000898082195,-1.5254601377115211,0.4782126006736833
207765000000,-0.41500806199898843,0.4512810237546878,-0.026920228892825193,-1.3113843957136053,0.48106523721521643,-1.5254066642890978,0.47818383512591733
207767000000,-0.4149901335133377,0.45126596861370505,-0.02694633211607922,-1.3113171098590488,0.48103071994406843,-1.5253532227001827,0.47815501464109555
207769000000,-0.4149722912806002,0.4512509544881427,-0.02697229032135695,-1.3112499230732144,0.48099645909056843,-1.5252998274827707,0.4781261530688914
207771000000,-0.4149545314283509,0.4512359816744729,-0.02699810997048324,-1.3111828450204088,0.4809624563765764,-1.5252464859343338,0.47809725724554486
207773000000,-0.41493685211998077,0.45122105013850256,-0.02702379581367431,-1.3111158826530644,0.48092871376778046,-1.5251932023047408,0.4780683330473616
207775000000,-0.4149192517638296,0.4512061565263119,-0.027049343776420542,-1.311049010212404,0.48089523033138537,-1.525139953490637,0.47803936228006894
207777000000,-0.4149017322267934,0.4511913026956682,-0.0270747563408964,-1.3109822468050307,0.4808620074242116,-1.5250867551176608,0.478010358678131
207779000000,-0.41488429166383867,0.4511764889260865,-0.027100035962613234,-1.310915600852292,0.4808290453331834,-1.525033614299006,0.47798132681689953
207781000000,-0.414866930568242,0.45116171516187276,-0.027125182766813083,-1.3108490772080232,0.4807963443823171,-1.5249805344824328,0.4779522696464822
207783000000,-0.41484964931389445,0.4511469780752515,-0.02715018887050924,-1.3107826480687965,0.4807639022751724,-1.524927491637885,0.477923166484433
207785000000,-0.4148324507706551,0.45113227949902335,-0.0271750545401801,-1.3107163303361382,0.48073171955610494,-1.5248745000064758,0.4778940290040188
207787000000,-0.4148153331413358,0.45111761972225484,-0.02719978206271456,-1.3106501307611191,0.48069979642370253,-1.5248215653130845,0.47786486092034774
207789000000,-0.41479829604884344,0.451102998705605,-0.0272243732044668,-1.3105840531329056,0.4806681337157199,-1.5247686897594717,0.4778356653603568
207791000000,-0.4147813385734498,0.4510884161419435,-0.027248829065442237,-1.310518097175608,0.4806367318401046,-1.5247158723971665,0.4778064423664885
207793000000,-0.4147644602369249,0.4510738717216318,-0.027273150113760636,-1.3104522608739027,0.4806055910992191,-1.5246631107960438,0.4777771910358952
207795000000,-0.41474766092207016,0.4510593650998951,-0.027297335871583783,-1.3103865413825568,0.4805747114275212,-1.5246104020516542,0.4777479095672339
207797000000,-0.4147309403772459,0.45104489614569143,-0.027321386517515478,-1.3103209370495588,0.480544092888052,-1.5245577444443486,0.47771859712313525
207799000000,-0.4147142985813854,0.4510304644937966,-0.027345301362055707,-1.3102554452962982,0.48051373530770913,-1.5245051353577868,0.47768925192300227
207801000000,-0.41469773562160483,0.45101606979058584,-0.027369079616088143,-1.3101900640463322,0.4804836384765947,-1.5244525726258802,0.47765987243153507
207803000000,-0.41468125136356093,0.45100171168081626,-0.027392720931096903,-1.3101247918076764,0.48045380231369617,-1.524400054508284,0.47763045757540734
207805000000,-0.4146648454531956,0.45098738887642664,-0.027416223275718465,-1.3100596182644315,0.48042422620422354,-1.5243475716665529,0.47760100010656803
207807000000,-0.4146485187693143,0.4509731009130933,-0.02743958538408009,-1.3099945427705784,0.480394910092639,-1.5242951227085877,0.4775714996460474
207809000000,-0.41463226916006146,0.4509588484595648,-0.027462811751755467,-1.309929574412739,0.4803658549776797,-1.524242715043985,0.47754196265224724
207811000000,-0.4146160960652816,0.4509446312609784,-0.027485903579465898,-1.3098647143541822,0.480337061303147,-1.5241903488506177,0.4775123903134242
207813000000,-0.41459999799692326,0.4509304491192774,-0.027508863793306304,-1.3097999661502673,0.48030852995011575,-1.5241380261441382,0.4774827855894257
207815000000,-0.41458397384459733,0.4509162997767584,-0.027531689752482436,-1.3097353120744053,0.48028026006506774,-1.524085730916207,0.47745313623330166
207817000000,-0.41456802589422814,0.45090217732674187,-0.027554367232538013,-1.3096706981290858,0.48025224798316746,-1.5240334158181215,0.4774234049306658
207819000000,-0.4145521548362643,0.4508880853598063,-0.027576903515424078,-1.309606162171029,0.48022449581661864,-1.5239811129615113,0.47739361791480217
207821000000,-0.4145363563278295,0.4508740271211371,-0.027599311997345666,-1.3095417464220631,0.48019700667216103,-1.5239288579327654,0.4773638039172523
207823000000,-0.414520627490079,0.4508600027977847,-0.027621599601284075,-1.3094774638987037,0.4801697826775948,-1.52387666024178,0.47733397270804634
207825000000,-0.4145049670178169,0.45084601224001997,-0.02764376884903008,-1.3094133200597868,0.4801428244125381,-1.523824523704925,0.4773041280225465
207827000000,-0.41448937649630757,0.4508320542621531,-0.027665814224437923,-1.3093493022603289,0.4801161299278851,-1.5237724377717043,0.47727426029226283
207829000000,-0.41447386002302267,0.4508181258931936,-0.027687722473205056,-1.3092853769375123,0.4800896951774698,-1.5237203743614494,0.47724434514391856
207831000000,-0.41445842028258983,0.45080422781087126,-0.0277094901274193,-1.3092215476811502,0.4800635188379525,-1.5236683371841968,0.4772143841468983
207833000000,-0.41444305580436147,0.45079036155556285,-0.0277311223021961,-1.3091578325572382,0.48003760184220656,-1.5236163415580375,0.47718438954838316
207835000000,-0.4144277654492994,0.45077652529506285,-0.027752618464706558,-1.3090942173609381,0.48001194420100735,-1.5235643740197622,0.47715435284982544
207837000000,-0.4144125466705617,0.45076272158018416,-0.027773988206222455,-1.3090307295337738,0.47998654845133704,-1.5235124573241885,0.4771242940248426
207839000000,-0.41439739768174544,0.45074894928490483,-0.027795232416593763,-1.3089673606472454,0.47996141459050623,-1.5234605834222643,0.47709420806742475
207841000000,-0.41438232001200426,0.4507352081148115,-0.027816348455992568,-1.3089041072618013,0.47993654173779365,-1.5234087490964114,0.4770640927821015
207843000000,-0.4143673123082996,0.45072149882143986,-0.02783733942598232,-1.3088409768826326,0.47991193042132974,-1.5233569607939774,0.47703395338456556
207845000000,-0.41435237463538055,0.4507078223162191,-0.027858207276221236,-1.3087779778246986,0.4798875811402423,-1.5233052255549158,0.47700379589105335
207847000000,-0.41433750625098487,0.45069417904757625,-0.027878953255276784,-1.308715116783521,0.47986349349019886,-1.5232535492483468,0.47697362414988564
207849000000,-0.41432271080518657,0.45068056319819316,-0.027899560077154106,-1.3086523340609535,0.4798396623286587,-1.523201880451638,0.4769433969204604
207851000000,-0.414307990436086,0.45066697535627664,-0.027920025342705657,-1.308589631906388,0.47981608673265885,-1.5231502214117079,0.4769131155697748
207853000000,-0.41429334314981325,0.4506534177327497,-0.027940356649434506,-1.308527036439596,0.47979276830939366,-1.5230985942411595,0.4768827980938175
207855000000,-0.4142787653313329,0.4506398901954336,-0.027960560761687958,-1.308464554269511,0.47976970888075154,-1.5230470031206869,0.4768524503796536
207857000000,-0.4142642546262465,0.45062639260678683,-0.027980642207337425,-1.3084021884309243,0.4797469096318503,-1.5229954494716953,0.4768220758298467
207859000000,-0.4142498102825085,0.45061292468907777,-0.02800060206411281,-1.3083399381274106,0.4797243705668217,-1.5229439320723532,0.47679167445046655
207861000000,-0.41423543264773777,0.4505994861470617,-0.028020439186919432,-1.3082778014499414,0.4797020909263514,-1.522892449215,0.4767612447710716
207863000000,-0.4142211223014023,0.4505860767398078,-0.028040152145491604,-1.3082157766445253,0.47968006991971723,-1.5228409994400813,0.476730785310326
207865000000,-0.41420687965829917,0.45057269625189367,-0.028059739623712332,-1.3081538621687692,0.4796583067458444,-1.522789581534414,0.4767002946320664
207867000000,-0.41419270532636787,0.45055934439243206,-0.028079199995360682,-1.3080920563736873,0.47963680045892776,-1.5227381941374682,0.47666977121331566
207869000000,-0.41417859956245273,0.4505460208696368,-0.02809853225764769,-1.3080303579235188,0.47961555029971326,-1.5226868360526984,0.47663921390002084
207871000000,-0.41416456215692943,0.45053272540327516,-0.028117736388741932,-1.3079687658012569,0.4795945558334642,-1.522635506147938,0.4766086221337664
207873000000,-0.41415059244556396,0.4505194552179974,-0.028136808404973124,-1.307907253948752,0.47957381553096834,-1.5225841813310934,0.4765779788577147
207875000000,-0.414136691052283,0.4505062119023888,-0.02815575162990669,-1.3078458389838108,0.47955333026313607,-1.522532875434127,0.4765472961883672
207877000000,-0.41412285485325384,0.45049299575790425,-0.028174571325960684,-1.307784529529597,0.4795331007707331,-1.522481595394269,0.4765165801961162
207879000000,-0.4141090833043002,0.45047980683360134,-0.02819326920915266,-1.307723327417813,0.47951312745536523,-1.5224303422538181,0.476485832861159
207881000000,-0.4140953742703104,0.4504666450622681,-0.028211849690494617,-1.3076622388311936,0.47949341121177635,-1.5223791203207107,0.4764550591562431
207883000000,-0.41408172728655845,0.4504535101950262,-0.028230313346256253,-1.3076012638173031,0.47947395172851603,-1.522327929310351,0.47642425932342913
207885000000,-0.4140681424630648,0.4504404002757836,-0.028248656239385994,-1.307540385063577,0.47945474713693503,-1.5222767541202948,0.4763934214577743
207887000000,-0.41405462353576983,0.4504273092413653,-0.028266861514774533,-1.3074795417234952,0.47943579198167985,-1.5222255421163684,0.47636250413941905
207889000000,-0.41404117252194883,0.45041423383334855,-0.028284920588145468,-1.3074187008830274,0.47941708348872414,-1.5221742645933949,0.4763314853977141
207891000000,-0.4140277894023763,0.45040117168190097,-0.028302830420420477,-1.3073578428034018,0.4793986205957905,-1.5221229036587767,0.47630035269005244
207893000000,-0.4140144705370288,0.45038812066614664,-0.02832059500962636,-1.3072969573241542,0.47938040433672224,-1.5220714486081306,0.47626910081595053
207895000000,-0.41400121125565903,0.4503750782284124,-0.028338221012974785,-1.3072360363792788,0.4793624367522975,-1.522019889449444,0.4762377268815632
207897000000,-0.41398800580472894,0.45036204191842,-0.028355717241279166,-1.3071750762518164,0.4793447204615111,-1.5219682196727469,0.4762062309300683
207899000000,-0.41397484923176986,0.4503490094659641,-0.02837309162064905,-1.3071140767407918,0.479327257726065,-1.5219164360498425,0.47617461465222366
207901000000,-0.41396173806510284,0.45033597875984643,-0.028390349564283213,-1.3070530399653393,0.4793100498587952,-1.5218645380009157,0.47614287999912097
207903000000,-0.4139486707490265,0.450322947842305,-0.028407493111732407,-1.3069919693605918,0.4792930969618103,-1.5218125268860074,0.47611102836942454
207905000000,-0.4139356470124671,0.4503099157819781,-0.028424522472217717,-1.3069308670292248,0.4792763987404802,-1.5217604039330075,0.47607906039888004
207907000000,-0.4139226674783263,0.4502968808270671,-0.028441435637157397,-1.306869736925412,0.479259953813977,-1.521708171975309,0.476046976230843
207909000000,-0.4139097336941573,0.4502838414098074,-0.02845822916318852,-1.3068085827136189,0.47924376032888194,-1.521655833946129,0.4760147755293742
207910000000,-0.41389684722355646,0.4502707961014929,-0.028474899658119668,-1.3067474076094152,0.47922781642617185,-1.5216033924624819,0.4759824578756424
207913000000,-0.4138840093087577,0.45025774358117143,-0.028491444430231994,-1.3066862144284812,0.47921212047809814,-1.5215508497009544,0.47595002303395706
207915000000,-0.41387122027758494,0.45024468246581595,-0.028507862594450373,-1.3066250056886881,0.47919667131197397,-1.521498207123944,0.47591747143407037
207917000000,-0.4138584793389075,0.45023161111280974,-0.028524155619463087,-1.3065637838390307,0.47918146829280506,-1.5214454653584895,0.4758848045678201
207919000000,-0.4138457849147317,0.4502185287903382,-0.028540326651652848,-1.3065025498010483,0.4791665117897823,-1.521392623999323,0.47585202415476235
207921000000,-0.4138331353446736,0.4502054348831743,-0.028556378970664653,-1.3064413042346574,0.4791518021973884,-1.521339682484017,0.4758191318842
207923000000,-0.4138205293986683,0.45019232886750604,-0.028572315024900874,-1.3063800476577292,0.47913733962296323,-1.5212866403757896,0.47578612908537377
207925000000,-0.41380796646583917,0.45017921037432185,-0.028588136094938932,-1.3063187805040029,0.479123123931692,-1.5212334975323456,0.4757530165798647
207927000000,-0.41379544623781594,0.45016607905574535,-0.028603842717730643,-1.3062575032061625,0.4791091546878521,-1.5211802540393755,0.4757197948111438
207929000000,-0.41378296890185773,0.45015293448412397,-0.02861943459869032,-1.3061962162431282,0.4790954310433131,-1.5211269101028897,0.4756864640102618
207931000000,-0.4137705347972789,0.45013977625116564,-0.0286349110727091,-1.3061349200727506,0.47908195200258863,-1.5210734660308063,0.4756530242227752
207933000000,-0.4137581442914069,0.4501266039842404,-0.02865027143252341,-1.3060736151346202,0.47906871654962213,-1.5210199221517726,0.47561947548686323
207935000000,-0.4137457975852419,0.4501134172222043,-0.02866551520159355,-1.3060123019090373,0.4790557233770043,-1.5209662787497917,0.47558581801638145
207937000000,-0.41373349488164113,0.4501002154981295,-0.02868064220501587,-1.3059509808754797,0.47904297118658956,-1.5209125359510436,0.4755520523941472
207940000000,-0.413721235719418,0.45008699881639824,-0.028695653357633688,-1.3058896522840326,0.4790304601685973,-1.5208586938506627,0.4755181791039442
207941000000,-0.41370901936552507,0.45007376702561697,-0.02871054999678435,-1.3058283164885287,0.47901819011242264,-1.5208047524711628,0.47548419895345706
207943000000,-0.4136968452147203,0.4500605199608385,-0.02872533339288985,-1.3057669738394972,0.47900616066408563,-1.5207507117850936,0.47545011288953365
207945000000,-0.4136847127297205,0.450047257458535,-0.02874000463207871,-1.305705624644241,0.47899437138445666,-1.5206965717885694,0.47541592173470537
207947000000,-0.4136726215596278,0.45003397936487755,-0.02875456443367952,-1.3056442691727668,0.47898282169794815,-1.5206423325381158,0.47538162614954604
207949000000,-0.41366057160204406,0.4500206855057334,-0.0287690129828988,-1.30558290765571,0.47897151064268595,-1.5205879941858074,0.47534722658994166
