%time,field0,field1,field2,field3,field4,field5,field6
1694701285436107200,-0.48154353378158143,0.6277660579787969,-0.10210793316223564,-1.5933943804561503,-0.5304966718021503,-0.8120106328360017,0.48947457399277616
1694701285441307114,-0.48154365366388446,0.6277661178654068,-0.10210793316223564,-1.5933943804561503,-0.5304966718021503,-0.8120106328360017,0.48947457399277616
1694701285446472677,-0.48154353378158143,0.627765938096494,-0.10210793316223564,-1.5933943804561503,-0.5304967676207263,-0.8120106927226117,0.48947433433725324
1694701285451186641,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.4894744542195562
1694701285456220326,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933945003384533,-0.5304967676207263,-0.8120106328360017,0.4894742144549502
1694701285461351900,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.48947457399277616
1694701285465946733,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304966718021503,-0.8120105129536987,0.4894744542195562
1694701285471210984,-0.48154353378158143,0.6277660579787969,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120106328360017,0.48947457399277616
1694701285476500373,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304966718021503,-0.8120106328360017,0.48947433433725324
1694701285481502979,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120106328360017,0.48947433433725324
1694701285486137615,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304966718021503,-0.8120105129536987,0.4894744542195562
1694701285491126089,-0.48154353378158143,0.6277659979831038,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.48947457399277616
1694701285496203695,-0.48154353378158143,0.6277659979831038,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120106328360017,0.48947457399277616
1694701285501250181,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.4894744542195562
1694701285506567459,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894746339884692
1694701285511101277,-0.48154353378158143,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.48947457399277616
1694701285516245781,-0.48154353378158143,0.6277659979831038,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.4894746339884692
1694701285521418075,-0.48154353378158143,0.6277660579787969,-0.10210793316223564,-1.5933943804561503,-0.5304967676207263,-0.8120106328360017,0.4894744542195562
1694701285526424570,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304966718021503,-0.8120106328360017,0.48947457399277616
1694701285531059956,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304966718021503,-0.8120106328360017,0.4894746339884692
1694701285536170197,-0.48154365366388446,0.627765938096494,-0.1021081129311486,-1.5933943804561503,-0.5304966718021503,-0.8120106927226117,0.4894746339884692
1694701285541332530,-0.48154353378158143,0.6277659979831038,-0.10210805293545556,-1.5933945003384533,-0.5304966718021503,-0.8120106328360017,0.48947457399277616
1694701285546011263,-0.48154353378158143,0.6277659979831038,-0.10210793316223564,-1.5933943804561503,-0.5304966718021503,-0.8120105129536987,0.48947433433725324
1694701285551207423,-0.48154353378158143,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894744542195562
1694701285556390409,-0.48154353378158143,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120106328360017,0.48947457399277616
1694701285560999813,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304968634393021,-0.8120105129536987,0.4894746339884692
1694701285566190278,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933945003384533,-0.5304966718021503,-0.8120106328360017,0.4894744542195562
1694701285571284071,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304968634393021,-0.8120105129536987,0.4894744542195562
1694701285575927735,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120106328360017,0.48947457399277616
1694701285581147656,-0.48154353378158143,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120106328360017,0.48947433433725324
1694701285586249017,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304968634393021,-0.8120105129536987,0.48947457399277616
1694701285591576060,-0.48154365366388446,0.6277660579787969,-0.1021081129311486,-1.5933943804561503,-0.5304968634393021,-0.8120105129536987,0.48947457399277616
1694701285596108270,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.48947457399277616
1694701285601293667,-0.48154353378158143,0.6277660579787969,-0.10210793316223564,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.48947457399277616
1694701285606494573,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304966718021503,-0.8120106328360017,0.48947457399277616
1694701285611180212,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.48947433433725324
1694701285616389531,-0.48154353378158143,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304968634393021,-0.8120105129536987,0.4894744542195562
1694701285621016842,-0.48154353378158143,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304968634393021,-0.8120105129536987,0.4894746339884692
1694701285626234056,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304968634393021,-0.8120106328360017,0.48947457399277616
1694701285631513485,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304968634393021,-0.8120105129536987,0.48947433433725324
1694701285636095971,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304968634393021,-0.8120104530670887,0.48947433433725324
1694701285641331955,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304966718021503,-0.8120105129536987,0.48947457399277616
1694701285646469021,-0.48154353378158143,0.6277659979831038,-0.10210793316223564,-1.5933943804561503,-0.5304966718021503,-0.8120105129536987,0.48947457399277616
1694701285651122704,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120106328360017,0.48947457399277616
1694701285656338579,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304966718021503,-0.8120105129536987,0.4894747537616891
1694701285661534827,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120106328360017,0.4894747537616891
1694701285666130825,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285671363633,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.48947457399277616
1694701285676587944,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.48947457399277616
1694701285681138019,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933943804561503,-0.5304967676207263,-0.8120106328360017,0.48947457399277616
1694701285686411477,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120103331847858,0.48947457399277616
1694701285691039576,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120106328360017,0.48947457399277616
1694701285696094768,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120106328360017,0.48947457399277616
1694701285701340429,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.48947457399277616
1694701285706043610,-0.48154353378158143,0.627765938096494,-0.10210793316223564,-1.5933943804561503,-0.5304967676207263,-0.8120106328360017,0.48947457399277616
1694701285711257324,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894746339884692
1694701285716405449,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285720992316,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.48947457399277616
1694701285726336638,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285731498647,-0.48154353378158143,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.48947457399277616
1694701285736017720,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933943804561503,-0.5304967676207263,-0.8120106328360017,0.4894747537616891
1694701285741430630,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933943804561503,-0.5304966718021503,-0.8120105129536987,0.48947457399277616
1694701285746131098,-0.48154353378158143,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.4894744542195562
1694701285751271182,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120106328360017,0.48947433433725324
1694701285756536328,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120106927226117,0.48947457399277616
1694701285761006474,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.48947457399277616
1694701285766093272,-0.48154353378158143,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.4894744542195562
1694701285771239150,-0.48154353378158143,0.6277660579787969,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120104530670887,0.4894747537616891
1694701285776305146,-0.48154353378158143,0.6277659979831038,-0.10210793316223564,-1.5933943804561503,-0.5304966718021503,-0.8120106328360017,0.4894746339884692
1694701285781526912,-0.48154353378158143,0.6277659979831038,-0.10210793316223564,-1.5933943804561503,-0.5304966718021503,-0.8120106328360017,0.4894747537616891
1694701285786226967,-0.48154365366388446,0.6277660579787969,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.4894744542195562
1694701285791492069,-0.48154353378158143,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120106927226117,0.4894747537616891
1694701285796136492,-0.48154353378158143,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120106328360017,0.4894748736439921
1694701285801415006,-0.48154353378158143,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894746339884692
1694701285806041581,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285811153144,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285816420445,-0.48154365366388446,0.6277660579787969,-0.10210793316223564,-1.5933942006872375,-0.5304966718021503,-0.8120105129536987,0.4894747537616891
1694701285821091210,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.48947457399277616
1694701285826371925,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933943804561503,-0.5304966718021503,-0.8120105129536987,0.48947457399277616
1694701285831039199,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304966718021503,-0.8120105129536987,0.4894747537616891
1694701285836207888,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285841407571,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285846068738,-0.48154353378158143,0.627765938096494,-0.10210793316223564,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285851323634,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120106328360017,0.4894747537616891
1694701285855993579,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120104530670887,0.4894747537616891
1694701285861237870,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120104530670887,0.4894747537616891
1694701285866400227,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.48947493353060206
1694701285871024623,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.4894747537616891
1694701285876226255,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933943804561503,-0.5304966718021503,-0.8120105129536987,0.4894748736439921
1694701285881427786,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120106328360017,0.4894747537616891
1694701285886055547,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285891298535,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933943804561503,-0.5304967676207263,-0.8120104530670887,0.4894747537616891
1694701285895945318,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285901121360,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304968634393021,-0.8120103331847858,0.4894748736439921
1694701285906044934,-0.48154353378158143,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.4894747537616891
1694701285911019859,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120104530670887,0.4894747537616891
1694701285916284313,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942006872375,-0.5304967676207263,-0.8120105129536987,0.4894748736439921
1694701285921300373,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285926410241,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701285931010969,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304968634393021,-0.8120106328360017,0.4894747537616891
1694701285936191675,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304968634393021,-0.8120105129536987,0.48947493353060206
1694701285941209594,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120103931804789,0.4894747537616891
1694701285946401283,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.4894747537616891
1694701285951023608,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894748736439921
1694701285956302581,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933943804561503,-0.5304966718021503,-0.8120106328360017,0.4894747537616891
1694701285961474759,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.4894748736439921
1694701285966170870,-0.48154353378158143,0.6277660579787969,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120104530670887,0.4894747537616891
1694701285971394031,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304968634393021,-0.8120105129536987,0.4894747537616891
1694701285976057695,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120103931804789,0.4894748736439921
1694701285981311448,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120104530670887,0.4894748736439921
1694701285986558256,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933943804561503,-0.5304966718021503,-0.8120105129536987,0.48947493353060206
1694701285991116725,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120104530670887,0.4894747537616891
1694701285996428205,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933943804561503,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701286001020557,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120106328360017,0.4894747537616891
1694701286006271780,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.48947493353060206
1694701286011531403,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701286016134666,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304968634393021,-0.8120106328360017,0.4894747537616891
1694701286021367471,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701286026486405,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120106328360017,0.4894747537616891
1694701286031099984,-0.48154353378158143,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120104530670887,0.4894748736439921
1694701286036349668,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120104530670887,0.48947493353060206
1694701286041036138,-0.48154365366388446,0.6277660579787969,-0.10210793316223564,-1.5933943804561503,-0.5304966718021503,-0.8120106328360017,0.4894747537616891
1694701286046240843,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.4894747537616891
1694701286051510709,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120104530670887,0.4894746339884692
1694701286056025807,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120104530670887,0.4894748736439921
1694701286061270756,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120104530670887,0.48947493353060206
1694701286066451114,-0.48154365366388446,0.6277660579787969,-0.1021081129311486,-1.5933942606829306,-0.5304967676207263,-0.8120103931804789,0.4894747537616891
1694701286071061050,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120103331847858,0.48947493353060206
1694701286076325605,-0.48154365366388446,0.6277660579787969,-0.10210793316223564,-1.5933943804561503,-0.5304968634393021,-0.8120105129536987,0.4894747537616891
1694701286081082933,-0.48154365366388446,0.6277660579787969,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120104530670887,0.4894747537616891
1694701286086208600,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304968634393021,-0.8120105129536987,0.48947493353060206
1694701286091308723,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933942006872375,-0.5304967676207263,-0.8120104530670887,0.4894747537616891
1694701286096452321,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933943804561503,-0.5304968634393021,-0.8120104530670887,0.4894748736439921
1694701286101490512,-0.48154353378158143,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120103331847858,0.48947493353060206
1694701286106107147,-0.48154353378158143,0.6277660579787969,-0.10210793316223564,-1.5933942606829306,-0.5304968634393021,-0.8120104530670887,0.4894747537616891
1694701286111363053,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304968634393021,-0.8120103331847858,0.4894747537616891
1694701286116057007,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933943804561503,-0.5304968634393021,-0.8120104530670887,0.48947493353060206
1694701286121176108,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942006872375,-0.5304968634393021,-0.8120103331847858,0.4894748736439921
1694701286126474558,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120103331847858,0.4894748736439921
1694701286131035037,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.4894747537616891
1694701286136345585,-0.48154353378158143,0.6277660579787969,-0.10210793316223564,-1.5933942606829306,-0.5304968634393021,-0.8120104530670887,0.48947493353060206
1694701286141029199,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304968634393021,-0.8120103331847858,0.48947493353060206
1694701286146223242,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942006872375,-0.5304968634393021,-0.8120104530670887,0.48947493353060206
1694701286151487430,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942006872375,-0.5304967676207263,-0.8120104530670887,0.48947493353060206
1694701286156083574,-0.4815437135504944,0.6277660579787969,-0.1021081129311486,-1.5933942606829306,-0.5304968634393021,-0.8120103331847858,0.48947493353060206
1694701286161341956,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304968634393021,-0.8120104530670887,0.48947493353060206
1694701286166535882,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.4894747537616891
1694701286171213854,-0.48154365366388446,0.6277660579787969,-0.10210793316223564,-1.5933942606829306,-0.5304968634393021,-0.8120104530670887,0.4894748736439921
1694701286176399654,-0.48154365366388446,0.6277660579787969,-0.10210793316223564,-1.5933942006872375,-0.5304967676207263,-0.8120104530670887,0.48947493353060206
1694701286181518479,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933942006872375,-0.5304966718021503,-0.8120103331847858,0.4894747537616891
1694701286185970574,-0.48154365366388446,0.6277660579787969,-0.10210793316223564,-1.5933942606829306,-0.5304968634393021,-0.8120103331847858,0.4894748736439921
1694701286191196496,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304968634393021,-0.8120104530670887,0.4894747537616891
1694701286196348555,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120104530670887,0.48947493353060206
1694701286200950011,-0.48154365366388446,0.627765938096494,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120104530670887,0.48947493353060206
1694701286206192910,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120103331847858,0.48947493353060206
1694701286211371504,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.48947505341290504
1694701286216424612,-0.48154365366388446,0.6277659979831038,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120103331847858,0.48947517318612493
1694701286221532987,-0.48154365366388446,0.627765938096494,-0.1021081129311486,-1.5933942006872375,-0.5304967676207263,-0.8120103331847858,0.48947493353060206
1694701286226160925,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120103331847858,0.48947505341290504
1694701286231258418,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120103331847858,0.48947493353060206
1694701286236398615,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120103331847858,0.48947493353060206
1694701286241012329,-0.48154365366388446,0.6277660579787969,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120104530670887,0.48947493353060206
1694701286246252542,-0.48154365366388446,0.6277659979831038,-0.10210793316223564,-1.5933942606829306,-0.5304966718021503,-0.8120103331847858,0.4894747537616891
1694701286251358963,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120103331847858,0.4894747537616891
1694701286256043288,-0.48154365366388446,0.6277660579787969,-0.1021081129311486,-1.5933942606829306,-0.5304966718021503,-0.8120103331847858,0.48947493353060206
1694701286261271486,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120104530670887,0.48947493353060206
1694701286266442456,-0.48154365366388446,0.6277660579787969,-0.10210793316223564,-1.5933942606829306,-0.5304967676207263,-0.8120105129536987,0.48947493353060206
1694701286271123268,-0.48154365366388446,0.6277660579787969,-0.10210793316223564,-1.5933942006872375,-0.5304966718021503,-0.8120104530670887,0.48947505341290504
1694701286276319558,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304964799904656,-0.8120103331847858,0.48947493353060206
1694701286280993876,-0.48154365366388446,0.6277660579787969,-0.10210805293545556,-1.5933942606829306,-0.5304966718021503,-0.8120105129536987,0.48947517318612493
1694701286286228403,-0.48154365366388446,0.627765938096494,-0.10210805293545556,-1.5933942606829306,-0.5304967676207263,-0.8120103331847858,0.48947493353060206
