1.48482,0.388295,0.183504,1.11869,-0.95501
1.48482,0.388295,0.183504,1.11869,-0.95501
1.48482,0.388295,0.183504,1.11869,-0.95501
1.48482,0.388295,0.183504,1.11869,-0.95501
1.48482,0.388295,0.183504,1.11869,-0.95501
1.48482,0.388295,0.183504,1.11869,-0.95501
1.48482,0.388295,0.183504,1.11869,-0.95501
1.48482,0.388295,0.183504,1.11869,-0.95501
1.45533,0.40739,0.192897,1.06452,-0.935099
1.45533,0.40739,0.192897,1.06452,-0.935099
1.45533,0.40739,0.192897,1.06452,-0.935099
1.45533,0.40739,0.192897,1.06452,-0.935099
1.44504,0.403635,0.191752,1.03534,-0.923217
1.44504,0.403635,0.191752,1.03534,-0.923217
1.45228,0.352198,0.219703,1.09408,-0.989045
1.45228,0.352198,0.219703,1.09408,-0.989045
1.45228,0.352198,0.219703,1.09408,-0.989045
1.45228,0.352198,0.219703,1.09408,-0.989045
1.45169,0.393708,0.197247,1.02865,-0.92197
1.45169,0.393708,0.197247,1.02865,-0.92197
1.45169,0.393708,0.197247,1.02865,-0.92197
1.45169,0.393708,0.197247,1.02865,-0.92197
1.45169,0.393708,0.197247,1.02865,-0.92197
1.45169,0.393708,0.197247,1.02865,-0.92197
1.45169,0.393708,0.197247,1.02865,-0.92197
1.45169,0.393708,0.197247,1.02865,-0.92197
1.45169,0.393708,0.197247,1.02865,-0.92197
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.49735,0.396048,0.195386,1.06145,-0.933653
1.46396,0.40495,0.190686,1.03534,-0.920467
1.46396,0.40495,0.190686,1.03534,-0.920467
1.46396,0.40495,0.190686,1.03534,-0.920467
1.46396,0.40495,0.190686,1.03534,-0.920467
1.46396,0.40495,0.190686,1.03534,-0.920467
1.46396,0.40495,0.190686,1.03534,-0.920467
1.46396,0.40495,0.190686,1.03534,-0.920467
1.46041,0.350717,0.220667,1.06385,-0.980243
1.46041,0.350717,0.220667,1.06385,-0.980243
1.46041,0.350717,0.220667,1.06385,-0.980243
1.46041,0.350717,0.220667,1.06385,-0.980243
1.46041,0.350717,0.220667,1.06385,-0.980243
1.46041,0.350717,0.220667,1.06385,-0.980243
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.46899,0.393992,0.195777,0.988619,-0.923122
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.43375,0.426622,0.176489,0.968678,-0.872848
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.47765,0.436786,0.177491,0.958125,-0.871335
1.50244,0.573582,0.158511,0.809007,-0.919824
1.50244,0.573582,0.158511,0.809007,-0.919824
1.50244,0.573582,0.158511,0.809007,-0.919824
1.50244,0.573582,0.158511,0.809007,-0.919824
1.50244,0.573582,0.158511,0.809007,-0.919824
1.50244,0.573582,0.158511,0.809007,-0.919824
1.50244,0.573582,0.158511,0.809007,-0.919824
1.50244,0.573582,0.158511,0.809007,-0.919824
1.50244,0.573582,0.158511,0.809007,-0.919824
1.50244,0.573582,0.158511,0.809007,-0.919824
1.50244,0.573582,0.158511,0.809007,-0.919824
1.50319,0.592131,0.165382,0.807737,-1.00545
1.49157,0.648935,0.144293,0.731898,-0.947907
1.49157,0.648935,0.144293,0.731898,-0.947907
1.49833,0.600295,0.159257,0.799146,-1.00661
1.48562,0.659982,0.13975,0.717901,-0.956916
1.48562,0.659982,0.13975,0.717901,-0.956916
1.48828,0.624303,0.152612,0.768604,-1.0108
1.48828,0.624303,0.152612,0.768604,-1.0108
1.48828,0.624303,0.152612,0.768604,-1.0108
1.48828,0.624303,0.152612,0.768604,-1.0108
1.48828,0.624303,0.152612,0.768604,-1.0108
1.48828,0.624303,0.152612,0.768604,-1.0108
1.48828,0.624303,0.152612,0.768604,-1.0108
1.47516,0.7028,0.133549,0.66836,-0.956227
1.47516,0.7028,0.133549,0.66836,-0.956227
1.47516,0.7028,0.133549,0.66836,-0.956227
1.47516,0.7028,0.133549,0.66836,-0.956227
1.47516,0.7028,0.133549,0.66836,-0.956227
1.47516,0.7028,0.133549,0.66836,-0.956227
1.48081,0.756723,0.144877,0.623501,-0.930096
1.48081,0.756723,0.144877,0.623501,-0.930096
1.48081,0.756723,0.144877,0.623501,-0.930096
1.48081,0.756723,0.144877,0.623501,-0.930096
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.49867,0.759246,0.160601,0.640155,-0.931025
1.47353,0.782909,0.147815,0.60378,-0.891529
1.47353,0.782909,0.147815,0.60378,-0.891529
1.47353,0.782909,0.147815,0.60378,-0.891529
1.45218,0.790437,0.138534,0.587021,-0.872194
1.45218,0.790437,0.138534,0.587021,-0.872194
1.45218,0.790437,0.138534,0.587021,-0.872194
1.45218,0.790437,0.138534,0.587021,-0.872194
1.4429,0.783569,0.131805,0.580692,-0.866395
1.4429,0.783569,0.131805,0.580692,-0.866395
1.4429,0.783569,0.131805,0.580692,-0.866395
1.4429,0.783569,0.131805,0.580692,-0.866395
1.4429,0.783569,0.131805,0.580692,-0.866395
1.4429,0.783569,0.131805,0.580692,-0.866395
1.4429,0.783569,0.131805,0.580692,-0.866395
1.4429,0.783569,0.131805,0.580692,-0.866395
1.4429,0.783569,0.131805,0.580692,-0.866395
1.4429,0.783569,0.131805,0.580692,-0.866395
1.4429,0.783569,0.131805,0.580692,-0.866395
1.4429,0.783569,0.131805,0.580692,-0.866395
1.45581,0.793733,0.140607,0.589069,-0.85391
1.45581,0.793733,0.140607,0.589069,-0.85391
1.45581,0.793733,0.140607,0.589069,-0.85391
1.4946,0.8163,0.13475,0.583839,-0.83966
1.4946,0.8163,0.13475,0.583839,-0.83966
1.4946,0.8163,0.13475,0.583839,-0.83966
1.4946,0.8163,0.13475,0.583839,-0.83966
1.4946,0.8163,0.13475,0.583839,-0.83966
1.4946,0.8163,0.13475,0.583839,-0.83966
1.54165,0.810635,0.138775,0.609664,-0.85879
1.54165,0.810635,0.138775,0.609664,-0.85879
1.54165,0.810635,0.138775,0.609664,-0.85879
1.54165,0.810635,0.138775,0.609664,-0.85879
