0.877279,-0.984727,2.4077,-1.98921,-0.64145,1.04034
0.875274,-0.982965,2.41471,-1.98341,-0.645258,1.02863
0.876433,-0.982025,2.41562,-1.98461,-0.646485,1.02799
0.871218,-0.980464,2.42695,-1.97489,-0.654205,1.00573
0.871218,-0.980464,2.42695,-1.97489,-0.654205,1.00573
0.867427,-0.976766,2.44064,-1.96518,-0.658617,0.983447
0.864891,-0.974799,2.44843,-1.95947,-0.660645,0.972279
0.864891,-0.974799,2.44843,-1.95947,-0.660645,0.972279
0.860035,-0.971891,2.46085,-1.95062,-0.664302,0.955918
0.860035,-0.971891,2.46085,-1.95062,-0.664302,0.955918
0.860035,-0.971891,2.46085,-1.95062,-0.664302,0.955918
0.854951,-0.969034,2.47363,-1.94119,-0.6616,0.942375
0.854951,-0.969034,2.47363,-1.94119,-0.6616,0.942375
0.854476,-0.97142,2.47196,-1.94422,-0.656912,0.94886
0.854476,-0.97142,2.47196,-1.94422,-0.656912,0.94886
0.855116,-0.976637,2.46336,-1.95299,-0.652036,0.968522
0.855511,-0.979088,2.4602,-1.95585,-0.647621,0.97645
0.855511,-0.979088,2.4602,-1.95585,-0.647621,0.97645
0.858218,-0.988104,2.44221,-1.9724,-0.643664,1.01015
0.861656,-0.992983,2.43172,-1.98278,-0.638298,1.02997
0.865293,-1.0001,2.41775,-1.99769,-0.636001,1.05869
0.870638,-1.00687,2.40374,-2.01342,-0.629908,1.08772
0.880455,-1.00731,2.38707,-2.02616,-0.614925,1.11609
0.885789,-1.00993,2.37623,-2.03583,-0.606802,1.13589
0.888113,-1.01365,2.36877,-2.04297,-0.604064,1.15032
0.892821,-1.01722,2.35817,-2.05366,-0.599484,1.16978
0.89595,-1.02049,2.34988,-2.06194,-0.597578,1.18543
0.898358,-1.02303,2.34392,-2.06779,-0.595677,1.1981
0.851763,-1.01815,2.4015,-1.99156,-0.637498,1.03171
0.851763,-1.01815,2.4015,-1.99156,-0.637498,1.03171
0.851763,-1.01815,2.4015,-1.99156,-0.637498,1.03171
0.851763,-1.01815,2.4015,-1.99156,-0.637498,1.03171
0.89854,-1.02684,2.33405,-2.07078,-0.606501,1.20474
0.909759,-1.02976,2.31779,-2.0912,-0.603307,1.24557
0.909307,-1.03014,2.31901,-2.09014,-0.608472,1.24132
0.904844,-1.03368,2.32002,-2.08981,-0.62717,1.23561
0.904844,-1.03368,2.32002,-2.08981,-0.62717,1.23561
0.906555,-1.0348,2.31991,-2.09319,-0.637151,1.23793
0.904362,-1.03312,2.3244,-2.08747,-0.643829,1.2265
0.904191,-1.03234,2.32684,-2.08574,-0.649457,1.22085
0.90347,-1.03202,2.32781,-2.08478,-0.658741,1.21445
0.900246,-1.02954,2.33308,-2.07727,-0.667118,1.19826
0.899073,-1.02854,2.33662,-2.07445,-0.672626,1.19149
0.897335,-1.02721,2.34053,-2.07088,-0.678386,1.18348
0.895767,-1.026,2.34518,-2.0672,-0.681735,1.17486
0.895767,-1.026,2.34518,-2.0672,-0.681735,1.17486
0.892955,-1.02464,2.35191,-2.06235,-0.687573,1.16297
0.892955,-1.02464,2.35191,-2.06235,-0.687573,1.16297
0.892955,-1.02464,2.35191,-2.06235,-0.687573,1.16297
0.892955,-1.02464,2.35191,-2.06235,-0.687573,1.16297
0.886958,-1.02208,2.36525,-2.05169,-0.683349,1.14276
0.886958,-1.02208,2.36525,-2.05169,-0.683349,1.14276
0.884659,-1.02221,2.36914,-2.0485,-0.675527,1.13905
0.886064,-1.023,2.36702,-2.05132,-0.668681,1.14504
0.886064,-1.023,2.36702,-2.05132,-0.668681,1.14504
0.886748,-1.02726,2.36124,-2.05816,-0.661404,1.16168
0.891157,-1.03242,2.35183,-2.07133,-0.655661,1.18492
0.895178,-1.03641,2.34439,-2.08178,-0.648595,1.20299
0.893836,-1.0374,2.34343,-2.0808,-0.647169,1.20364
0.90489,-1.03386,2.33146,-2.09001,-0.623896,1.22699
0.907265,-1.03707,2.32404,-2.09806,-0.622121,1.24167
0.909631,-1.03856,2.31921,-2.10234,-0.616541,1.24928
