# quat_x, quat_y, quat_z, quat_w, pos_x, pos_y, pos_z, dt
1.674958e-01,6.869826e-01,-6.869826e-01,1.674958e-01,4.000000e-01,-4.000000e-01,4.086520e-01,2.000000e-02
1.656997e-01,6.874181e-01,-6.874181e-01,1.656997e-01,4.000000e-01,-4.000000e-01,4.096510e-01,2.000000e-02
1.639025e-01,6.878488e-01,-6.878488e-01,1.639025e-01,4.000000e-01,-4.000000e-01,4.106490e-01,2.000000e-02
1.621041e-01,6.882748e-01,-6.882748e-01,1.621041e-01,4.000000e-01,-4.000000e-01,4.116470e-01,2.000000e-02
1.603047e-01,6.886962e-01,-6.886962e-01,1.603047e-01,4.000000e-01,-4.000000e-01,4.126460e-01,2.000000e-02
1.585041e-01,6.891128e-01,-6.891128e-01,1.585041e-01,4.000000e-01,-4.000000e-01,4.136440e-01,2.000000e-02
1.567025e-01,6.895247e-01,-6.895247e-01,1.567025e-01,4.000000e-01,-4.000000e-01,4.146420e-01,2.000000e-02
1.548998e-01,6.899319e-01,-6.899319e-01,1.548998e-01,4.000000e-01,-4.000000e-01,4.156410e-01,2.000000e-02
1.530960e-01,6.903344e-01,-6.903344e-01,1.530960e-01,4.000000e-01,-4.000000e-01,4.166390e-01,2.000000e-02
1.512912e-01,6.907322e-01,-6.907322e-01,1.512912e-01,4.000000e-01,-4.000000e-01,4.176370e-01,2.000000e-02
1.494854e-01,6.911253e-01,-6.911253e-01,1.494854e-01,4.000000e-01,-4.000000e-01,4.186360e-01,2.000000e-02
1.476785e-01,6.915136e-01,-6.915136e-01,1.476785e-01,4.000000e-01,-4.000000e-01,4.196340e-01,2.000000e-02
1.458707e-01,6.918972e-01,-6.918972e-01,1.458707e-01,4.000000e-01,-4.000000e-01,4.206320e-01,2.000000e-02
1.440618e-01,6.922761e-01,-6.922761e-01,1.440618e-01,4.000000e-01,-4.000000e-01,4.216310e-01,2.000000e-02
1.422520e-01,6.926503e-01,-6.926503e-01,1.422520e-01,4.000000e-01,-4.000000e-01,4.226290e-01,2.000000e-02
1.404411e-01,6.930197e-01,-6.930197e-01,1.404411e-01,4.000000e-01,-4.000000e-01,4.236270e-01,2.000000e-02
1.386294e-01,6.933844e-01,-6.933844e-01,1.386294e-01,4.000000e-01,-4.000000e-01,4.246260e-01,2.000000e-02
1.368166e-01,6.937443e-01,-6.937443e-01,1.368166e-01,4.000000e-01,-4.000000e-01,4.256240e-01,2.000000e-02
1.350030e-01,6.940996e-01,-6.940996e-01,1.350030e-01,4.000000e-01,-4.000000e-01,4.266220e-01,2.000000e-02
1.331884e-01,6.944500e-01,-6.944500e-01,1.331884e-01,4.000000e-01,-4.000000e-01,4.276210e-01,2.000000e-02
1.313729e-01,6.947958e-01,-6.947958e-01,1.313729e-01,4.000000e-01,-4.000000e-01,4.286190e-01,2.000000e-02
1.295565e-01,6.951368e-01,-6.951368e-01,1.295565e-01,4.000000e-01,-4.000000e-01,4.296170e-01,2.000000e-02
1.277392e-01,6.954730e-01,-6.954730e-01,1.277392e-01,4.000000e-01,-4.000000e-01,4.306160e-01,2.000000e-02
1.259211e-01,6.958045e-01,-6.958045e-01,1.259211e-01,4.000000e-01,-4.000000e-01,4.316140e-01,2.000000e-02
1.241021e-01,6.961312e-01,-6.961312e-01,1.241021e-01,4.000000e-01,-4.000000e-01,4.326120e-01,2.000000e-02
1.222822e-01,6.964532e-01,-6.964532e-01,1.222822e-01,4.000000e-01,-4.000000e-01,4.336110e-01,2.000000e-02
1.204615e-01,6.967704e-01,-6.967704e-01,1.204615e-01,4.000000e-01,-4.000000e-01,4.346090e-01,2.000000e-02
1.186400e-01,6.970829e-01,-6.970829e-01,1.186400e-01,4.000000e-01,-4.000000e-01,4.356070e-01,2.000000e-02
1.168177e-01,6.973906e-01,-6.973906e-01,1.168177e-01,4.000000e-01,-4.000000e-01,4.366060e-01,2.000000e-02
1.149945e-01,6.976935e-01,-6.976935e-01,1.149945e-01,4.000000e-01,-4.000000e-01,4.376040e-01,2.000000e-02
1.131706e-01,6.979917e-01,-6.979917e-01,1.131706e-01,4.000000e-01,-4.000000e-01,4.386020e-01,2.000000e-02
1.113460e-01,6.982851e-01,-6.982851e-01,1.113460e-01,4.000000e-01,-4.000000e-01,4.396010e-01,2.000000e-02
1.095205e-01,6.985737e-01,-6.985737e-01,1.095205e-01,4.000000e-01,-4.000000e-01,4.405990e-01,2.000000e-02
1.076943e-01,6.988576e-01,-6.988576e-01,1.076943e-01,4.000000e-01,-4.000000e-01,4.415970e-01,2.000000e-02
1.058674e-01,6.991367e-01,-6.991367e-01,1.058674e-01,4.000000e-01,-4.000000e-01,4.425960e-01,2.000000e-02
1.040397e-01,6.994110e-01,-6.994110e-01,1.040397e-01,4.000000e-01,-4.000000e-01,4.435940e-01,2.000000e-02
1.022114e-01,6.996805e-01,-6.996805e-01,1.022114e-01,4.000000e-01,-4.000000e-01,4.445920e-01,2.000000e-02
1.003823e-01,6.999453e-01,-6.999453e-01,1.003823e-01,4.000000e-01,-4.000000e-01,4.455910e-01,2.000000e-02
9.855259e-02,7.002052e-01,-7.002052e-01,9.855259e-02,4.000000e-01,-4.000000e-01,4.465890e-01,2.000000e-02
9.672217e-02,7.004604e-01,-7.004604e-01,9.672217e-02,4.000000e-01,-4.000000e-01,4.475870e-01,2.000000e-02
9.489109e-02,7.007108e-01,-7.007108e-01,9.489109e-02,4.000000e-01,-4.000000e-01,4.485860e-01,2.000000e-02
9.305936e-02,7.009565e-01,-7.009565e-01,9.305936e-02,4.000000e-01,-4.000000e-01,4.495840e-01,2.000000e-02
9.122700e-02,7.011973e-01,-7.011973e-01,9.122700e-02,4.000000e-01,-4.000000e-01,4.505820e-01,2.000000e-02
8.939402e-02,7.014333e-01,-7.014333e-01,8.939402e-02,4.000000e-01,-4.000000e-01,4.515810e-01,2.000000e-02
8.756042e-02,7.016646e-01,-7.016646e-01,8.756042e-02,4.000000e-01,-4.000000e-01,4.525790e-01,2.000000e-02
8.572623e-02,7.018910e-01,-7.018910e-01,8.572623e-02,4.000000e-01,-4.000000e-01,4.535770e-01,2.000000e-02
8.389145e-02,7.021127e-01,-7.021127e-01,8.389145e-02,4.000000e-01,-4.000000e-01,4.545760e-01,2.000000e-02
8.205609e-02,7.023296e-01,-7.023296e-01,8.205609e-02,4.000000e-01,-4.000000e-01,4.555740e-01,2.000000e-02
8.022018e-02,7.025416e-01,-7.025416e-01,8.022018e-02,4.000000e-01,-4.000000e-01,4.565720e-01,2.000000e-02
7.838372e-02,7.027489e-01,-7.027489e-01,7.838372e-02,4.000000e-01,-4.000000e-01,4.575710e-01,2.000000e-02
7.654672e-02,7.029513e-01,-7.029513e-01,7.654672e-02,4.000000e-01,-4.000000e-01,4.585690e-01,2.000000e-02
7.470920e-02,7.031490e-01,-7.031490e-01,7.470920e-02,4.000000e-01,-4.000000e-01,4.595670e-01,2.000000e-02
7.287117e-02,7.033419e-01,-7.033419e-01,7.287117e-02,4.000000e-01,-4.000000e-01,4.605660e-01,2.000000e-02
7.103265e-02,7.035299e-01,-7.035299e-01,7.103265e-02,4.000000e-01,-4.000000e-01,4.615640e-01,2.000000e-02
6.919363e-02,7.037132e-01,-7.037132e-01,6.919363e-02,4.000000e-01,-4.000000e-01,4.625620e-01,2.000000e-02
6.735415e-02,7.038916e-01,-7.038916e-01,6.735415e-02,4.000000e-01,-4.000000e-01,4.635610e-01,2.000000e-02
6.551420e-02,7.040653e-01,-7.040653e-01,6.551420e-02,4.000000e-01,-4.000000e-01,4.645590e-01,2.000000e-02
6.367381e-02,7.042341e-01,-7.042341e-01,6.367381e-02,4.000000e-01,-4.000000e-01,4.655570e-01,2.000000e-02
6.183298e-02,7.043981e-01,-7.043981e-01,6.183298e-02,4.000000e-01,-4.000000e-01,4.665560e-01,2.000000e-02
5.999173e-02,7.045573e-01,-7.045573e-01,5.999173e-02,4.000000e-01,-4.000000e-01,4.675540e-01,2.000000e-02
5.815007e-02,7.047117e-01,-7.047117e-01,5.815007e-02,4.000000e-01,-4.000000e-01,4.685520e-01,2.000000e-02
5.630801e-02,7.048613e-01,-7.048613e-01,5.630801e-02,4.000000e-01,-4.000000e-01,4.695510e-01,2.000000e-02
5.446557e-02,7.050060e-01,-7.050060e-01,5.446557e-02,4.000000e-01,-4.000000e-01,4.705490e-01,2.000000e-02
5.262275e-02,7.051460e-01,-7.051460e-01,5.262275e-02,4.000000e-01,-4.000000e-01,4.715470e-01,2.000000e-02
5.077958e-02,7.052811e-01,-7.052811e-01,5.077958e-02,4.000000e-01,-4.000000e-01,4.725460e-01,2.000000e-02
4.893606e-02,7.054114e-01,-7.054114e-01,4.893606e-02,4.000000e-01,-4.000000e-01,4.735440e-01,2.000000e-02
4.709220e-02,7.055369e-01,-7.055369e-01,4.709220e-02,4.000000e-01,-4.000000e-01,4.745420e-01,2.000000e-02
4.524803e-02,7.056576e-01,-7.056576e-01,4.524803e-02,4.000000e-01,-4.000000e-01,4.755410e-01,2.000000e-02
4.340354e-02,7.057734e-01,-7.057734e-01,4.340354e-02,4.000000e-01,-4.000000e-01,4.765390e-01,2.000000e-02
4.155876e-02,7.058845e-01,-7.058845e-01,4.155876e-02,4.000000e-01,-4.000000e-01,4.775370e-01,2.000000e-02
3.971369e-02,7.059907e-01,-7.059907e-01,3.971369e-02,4.000000e-01,-4.000000e-01,4.785360e-01,2.000000e-02
3.786836e-02,7.060921e-01,-7.060921e-01,3.786836e-02,4.000000e-01,-4.000000e-01,4.795340e-01,2.000000e-02
3.602276e-02,7.061886e-01,-7.061886e-01,3.602276e-02,4.000000e-01,-4.000000e-01,4.805320e-01,2.000000e-02
3.417692e-02,7.062804e-01,-7.062804e-01,3.417692e-02,4.000000e-01,-4.000000e-01,4.815310e-01,2.000000e-02
3.233084e-02,7.063673e-01,-7.063673e-01,3.233084e-02,4.000000e-01,-4.000000e-01,4.825290e-01,2.000000e-02
3.048455e-02,7.064494e-01,-7.064494e-01,3.048455e-02,4.000000e-01,-4.000000e-01,4.835270e-01,2.000000e-02
2.863804e-02,7.065266e-01,-7.065266e-01,2.863804e-02,4.000000e-01,-4.000000e-01,4.845260e-01,2.000000e-02
2.679134e-02,7.065991e-01,-7.065991e-01,2.679134e-02,4.000000e-01,-4.000000e-01,4.855240e-01,2.000000e-02
2.494446e-02,7.066667e-01,-7.066667e-01,2.494446e-02,4.000000e-01,-4.000000e-01,4.865220e-01,2.000000e-02
2.309740e-02,7.067294e-01,-7.067294e-01,2.309740e-02,4.000000e-01,-4.000000e-01,4.875210e-01,2.000000e-02
2.125019e-02,7.067874e-01,-7.067874e-01,2.125019e-02,4.000000e-01,-4.000000e-01,4.885190e-01,2.000000e-02
1.940284e-02,7.068405e-01,-7.068405e-01,1.940284e-02,4.000000e-01,-4.000000e-01,4.895170e-01,2.000000e-02
1.755535e-02,7.068888e-01,-7.068888e-01,1.755535e-02,4.000000e-01,-4.000000e-01,4.905160e-01,2.000000e-02
1.570774e-02,7.069323e-01,-7.069323e-01,1.570774e-02,4.000000e-01,-4.000000e-01,4.915140e-01,2.000000e-02
1.386002e-02,7.069709e-01,-7.069709e-01,1.386002e-02,4.000000e-01,-4.000000e-01,4.925120e-01,2.000000e-02
1.201221e-02,7.070047e-01,-7.070047e-01,1.201221e-02,4.000000e-01,-4.000000e-01,4.935110e-01,2.000000e-02
1.016432e-02,7.070337e-01,-7.070337e-01,1.016432e-02,4.000000e-01,-4.000000e-01,4.945090e-01,2.000000e-02
8.316353e-03,7.070579e-01,-7.070579e-01,8.316353e-03,4.000000e-01,-4.000000e-01,4.955070e-01,2.000000e-02
6.468333e-03,7.070772e-01,-7.070772e-01,6.468333e-03,4.000000e-01,-4.000000e-01,4.965060e-01,2.000000e-02
4.620270e-03,7.070917e-01,-7.070917e-01,4.620270e-03,4.000000e-01,-4.000000e-01,4.975040e-01,2.000000e-02
2.772174e-03,7.071013e-01,-7.071013e-01,2.772174e-03,4.000000e-01,-4.000000e-01,4.985020e-01,2.000000e-02
9.240602e-04,7.071062e-01,-7.071062e-01,9.240602e-04,4.000000e-01,-4.000000e-01,4.995010e-01,2.000000e-02
-9.240602e-04,7.071062e-01,-7.071062e-01,-9.240602e-04,4.000000e-01,-4.000000e-01,5.004990e-01,2.000000e-02
-2.772174e-03,7.071013e-01,-7.071013e-01,-2.772174e-03,4.000000e-01,-4.000000e-01,5.014980e-01,2.000000e-02
-4.620270e-03,7.070917e-01,-7.070917e-01,-4.620270e-03,4.000000e-01,-4.000000e-01,5.024960e-01,2.000000e-02
-6.468333e-03,7.070772e-01,-7.070772e-01,-6.468333e-03,4.000000e-01,-4.000000e-01,5.034940e-01,2.000000e-02
-8.316353e-03,7.070579e-01,-7.070579e-01,-8.316353e-03,4.000000e-01,-4.000000e-01,5.044930e-01,2.000000e-02
-1.016432e-02,7.070337e-01,-7.070337e-01,-1.016432e-02,4.000000e-01,-4.000000e-01,5.054910e-01,2.000000e-02
-1.201221e-02,7.070047e-01,-7.070047e-01,-1.201221e-02,4.000000e-01,-4.000000e-01,5.064890e-01,2.000000e-02
-1.386002e-02,7.069709e-01,-7.069709e-01,-1.386002e-02,4.000000e-01,-4.000000e-01,5.074880e-01,2.000000e-02
-1.570774e-02,7.069323e-01,-7.069323e-01,-1.570774e-02,4.000000e-01,-4.000000e-01,5.084860e-01,2.000000e-02
-1.755535e-02,7.068888e-01,-7.068888e-01,-1.755535e-02,4.000000e-01,-4.000000e-01,5.094840e-01,2.000000e-02
-1.940284e-02,7.068405e-01,-7.068405e-01,-1.940284e-02,4.000000e-01,-4.000000e-01,5.104830e-01,2.000000e-02
-2.125019e-02,7.067874e-01,-7.067874e-01,-2.125019e-02,4.000000e-01,-4.000000e-01,5.114810e-01,2.000000e-02
-2.309740e-02,7.067294e-01,-7.067294e-01,-2.309740e-02,4.000000e-01,-4.000000e-01,5.124790e-01,2.000000e-02
-2.494446e-02,7.066667e-01,-7.066667e-01,-2.494446e-02,4.000000e-01,-4.000000e-01,5.134780e-01,2.000000e-02
-2.679134e-02,7.065991e-01,-7.065991e-01,-2.679134e-02,4.000000e-01,-4.000000e-01,5.144760e-01,2.000000e-02
-2.863804e-02,7.065266e-01,-7.065266e-01,-2.863804e-02,4.000000e-01,-4.000000e-01,5.154740e-01,2.000000e-02
-3.048455e-02,7.064494e-01,-7.064494e-01,-3.048455e-02,4.000000e-01,-4.000000e-01,5.164730e-01,2.000000e-02
-3.233084e-02,7.063673e-01,-7.063673e-01,-3.233084e-02,4.000000e-01,-4.000000e-01,5.174710e-01,2.000000e-02
-3.417692e-02,7.062804e-01,-7.062804e-01,-3.417692e-02,4.000000e-01,-4.000000e-01,5.184690e-01,2.000000e-02
-3.602276e-02,7.061886e-01,-7.061886e-01,-3.602276e-02,4.000000e-01,-4.000000e-01,5.194680e-01,2.000000e-02
-3.786836e-02,7.060921e-01,-7.060921e-01,-3.786836e-02,4.000000e-01,-4.000000e-01,5.204660e-01,2.000000e-02
-3.971369e-02,7.059907e-01,-7.059907e-01,-3.971369e-02,4.000000e-01,-4.000000e-01,5.214640e-01,2.000000e-02
-4.155876e-02,7.058845e-01,-7.058845e-01,-4.155876e-02,4.000000e-01,-4.000000e-01,5.224630e-01,2.000000e-02
-4.340354e-02,7.057734e-01,-7.057734e-01,-4.340354e-02,4.000000e-01,-4.000000e-01,5.234610e-01,2.000000e-02
-4.524803e-02,7.056576e-01,-7.056576e-01,-4.524803e-02,4.000000e-01,-4.000000e-01,5.244590e-01,2.000000e-02
-4.709220e-02,7.055369e-01,-7.055369e-01,-4.709220e-02,4.000000e-01,-4.000000e-01,5.254580e-01,2.000000e-02
-4.893606e-02,7.054114e-01,-7.054114e-01,-4.893606e-02,4.000000e-01,-4.000000e-01,5.264560e-01,2.000000e-02
-5.077958e-02,7.052811e-01,-7.052811e-01,-5.077958e-02,4.000000e-01,-4.000000e-01,5.274540e-01,2.000000e-02
-5.262275e-02,7.051460e-01,-7.051460e-01,-5.262275e-02,4.000000e-01,-4.000000e-01,5.284530e-01,2.000000e-02
-5.446557e-02,7.050060e-01,-7.050060e-01,-5.446557e-02,4.000000e-01,-4.000000e-01,5.294510e-01,2.000000e-02
-5.630801e-02,7.048613e-01,-7.048613e-01,-5.630801e-02,4.000000e-01,-4.000000e-01,5.304490e-01,2.000000e-02
-5.815007e-02,7.047117e-01,-7.047117e-01,-5.815007e-02,4.000000e-01,-4.000000e-01,5.314480e-01,2.000000e-02
-5.999173e-02,7.045573e-01,-7.045573e-01,-5.999173e-02,4.000000e-01,-4.000000e-01,5.324460e-01,2.000000e-02
-6.183298e-02,7.043981e-01,-7.043981e-01,-6.183298e-02,4.000000e-01,-4.000000e-01,5.334440e-01,2.000000e-02
-6.367381e-02,7.042341e-01,-7.042341e-01,-6.367381e-02,4.000000e-01,-4.000000e-01,5.344430e-01,2.000000e-02
-6.551420e-02,7.040653e-01,-7.040653e-01,-6.551420e-02,4.000000e-01,-4.000000e-01,5.354410e-01,2.000000e-02
-6.735415e-02,7.038916e-01,-7.038916e-01,-6.735415e-02,4.000000e-01,-4.000000e-01,5.364390e-01,2.000000e-02
-6.919363e-02,7.037132e-01,-7.037132e-01,-6.919363e-02,4.000000e-01,-4.000000e-01,5.374380e-01,2.000000e-02
-7.103265e-02,7.035299e-01,-7.035299e-01,-7.103265e-02,4.000000e-01,-4.000000e-01,5.384360e-01,2.000000e-02
-7.287117e-02,7.033419e-01,-7.033419e-01,-7.287117e-02,4.000000e-01,-4.000000e-01,5.394340e-01,2.000000e-02
-7.470920e-02,7.031490e-01,-7.031490e-01,-7.470920e-02,4.000000e-01,-4.000000e-01,5.404330e-01,2.000000e-02
-7.654672e-02,7.029513e-01,-7.029513e-01,-7.654672e-02,4.000000e-01,-4.000000e-01,5.414310e-01,2.000000e-02
-7.838372e-02,7.027489e-01,-7.027489e-01,-7.838372e-02,4.000000e-01,-4.000000e-01,5.424290e-01,2.000000e-02
-8.022018e-02,7.025416e-01,-7.025416e-01,-8.022018e-02,4.000000e-01,-4.000000e-01,5.434280e-01,2.000000e-02
-8.205609e-02,7.023296e-01,-7.023296e-01,-8.205609e-02,4.000000e-01,-4.000000e-01,5.444260e-01,2.000000e-02
-8.389145e-02,7.021127e-01,-7.021127e-01,-8.389145e-02,4.000000e-01,-4.000000e-01,5.454240e-01,2.000000e-02
-8.572623e-02,7.018910e-01,-7.018910e-01,-8.572623e-02,4.000000e-01,-4.000000e-01,5.464230e-01,2.000000e-02
-8.756042e-02,7.016646e-01,-7.016646e-01,-8.756042e-02,4.000000e-01,-4.000000e-01,5.474210e-01,2.000000e-02
-8.939402e-02,7.014333e-01,-7.014333e-01,-8.939402e-02,4.000000e-01,-4.000000e-01,5.484190e-01,2.000000e-02
-9.122700e-02,7.011973e-01,-7.011973e-01,-9.122700e-02,4.000000e-01,-4.000000e-01,5.494180e-01,2.000000e-02
-9.305936e-02,7.009565e-01,-7.009565e-01,-9.305936e-02,4.000000e-01,-4.000000e-01,5.504160e-01,2.000000e-02
-9.489109e-02,7.007108e-01,-7.007108e-01,-9.489109e-02,4.000000e-01,-4.000000e-01,5.514140e-01,2.000000e-02
-9.672217e-02,7.004604e-01,-7.004604e-01,-9.672217e-02,4.000000e-01,-4.000000e-01,5.524130e-01,2.000000e-02
-9.855259e-02,7.002052e-01,-7.002052e-01,-9.855259e-02,4.000000e-01,-4.000000e-01,5.534110e-01,2.000000e-02
-1.003823e-01,6.999453e-01,-6.999453e-01,-1.003823e-01,4.000000e-01,-4.000000e-01,5.544090e-01,2.000000e-02
-1.022114e-01,6.996805e-01,-6.996805e-01,-1.022114e-01,4.000000e-01,-4.000000e-01,5.554080e-01,2.000000e-02
-1.040397e-01,6.994110e-01,-6.994110e-01,-1.040397e-01,4.000000e-01,-4.000000e-01,5.564060e-01,2.000000e-02
-1.058674e-01,6.991367e-01,-6.991367e-01,-1.058674e-01,4.000000e-01,-4.000000e-01,5.574040e-01,2.000000e-02
-1.076943e-01,6.988576e-01,-6.988576e-01,-1.076943e-01,4.000000e-01,-4.000000e-01,5.584030e-01,2.000000e-02
-1.095205e-01,6.985737e-01,-6.985737e-01,-1.095205e-01,4.000000e-01,-4.000000e-01,5.594010e-01,2.000000e-02
-1.113460e-01,6.982851e-01,-6.982851e-01,-1.113460e-01,4.000000e-01,-4.000000e-01,5.603990e-01,2.000000e-02
-1.131706e-01,6.979917e-01,-6.979917e-01,-1.131706e-01,4.000000e-01,-4.000000e-01,5.613980e-01,2.000000e-02
-1.149945e-01,6.976935e-01,-6.976935e-01,-1.149945e-01,4.000000e-01,-4.000000e-01,5.623960e-01,2.000000e-02
-1.168177e-01,6.973906e-01,-6.973906e-01,-1.168177e-01,4.000000e-01,-4.000000e-01,5.633940e-01,2.000000e-02
-1.186400e-01,6.970829e-01,-6.970829e-01,-1.186400e-01,4.000000e-01,-4.000000e-01,5.643930e-01,2.000000e-02
-1.204615e-01,6.967704e-01,-6.967704e-01,-1.204615e-01,4.000000e-01,-4.000000e-01,5.653910e-01,2.000000e-02
-1.222822e-01,6.964532e-01,-6.964532e-01,-1.222822e-01,4.000000e-01,-4.000000e-01,5.663890e-01,2.000000e-02
-1.241021e-01,6.961312e-01,-6.961312e-01,-1.241021e-01,4.000000e-01,-4.000000e-01,5.673880e-01,2.000000e-02
-1.259211e-01,6.958045e-01,-6.958045e-01,-1.259211e-01,4.000000e-01,-4.000000e-01,5.683860e-01,2.000000e-02
-1.277392e-01,6.954730e-01,-6.954730e-01,-1.277392e-01,4.000000e-01,-4.000000e-01,5.693840e-01,2.000000e-02
-1.295565e-01,6.951368e-01,-6.951368e-01,-1.295565e-01,4.000000e-01,-4.000000e-01,5.703830e-01,2.000000e-02
-1.313729e-01,6.947958e-01,-6.947958e-01,-1.313729e-01,4.000000e-01,-4.000000e-01,5.713810e-01,2.000000e-02
-1.331884e-01,6.944500e-01,-6.944500e-01,-1.331884e-01,4.000000e-01,-4.000000e-01,5.723790e-01,2.000000e-02
-1.350030e-01,6.940996e-01,-6.940996e-01,-1.350030e-01,4.000000e-01,-4.000000e-01,5.733780e-01,2.000000e-02
-1.368166e-01,6.937443e-01,-6.937443e-01,-1.368166e-01,4.000000e-01,-4.000000e-01,5.743760e-01,2.000000e-02
-1.386294e-01,6.933844e-01,-6.933844e-01,-1.386294e-01,4.000000e-01,-4.000000e-01,5.753740e-01,2.000000e-02
-1.404411e-01,6.930197e-01,-6.930197e-01,-1.404411e-01,4.000000e-01,-4.000000e-01,5.763730e-01,2.000000e-02
-1.422520e-01,6.926503e-01,-6.926503e-01,-1.422520e-01,4.000000e-01,-4.000000e-01,5.773710e-01,2.000000e-02
-1.440618e-01,6.922761e-01,-6.922761e-01,-1.440618e-01,4.000000e-01,-4.000000e-01,5.783690e-01,2.000000e-02
-1.458707e-01,6.918972e-01,-6.918972e-01,-1.458707e-01,4.000000e-01,-4.000000e-01,5.793680e-01,2.000000e-02
-1.476785e-01,6.915136e-01,-6.915136e-01,-1.476785e-01,4.000000e-01,-4.000000e-01,5.803660e-01,2.000000e-02
-1.494854e-01,6.911253e-01,-6.911253e-01,-1.494854e-01,4.000000e-01,-4.000000e-01,5.813640e-01,2.000000e-02
-1.512912e-01,6.907322e-01,-6.907322e-01,-1.512912e-01,4.000000e-01,-4.000000e-01,5.823630e-01,2.000000e-02
-1.530960e-01,6.903344e-01,-6.903344e-01,-1.530960e-01,4.000000e-01,-4.000000e-01,5.833610e-01,2.000000e-02
-1.548998e-01,6.899319e-01,-6.899319e-01,-1.548998e-01,4.000000e-01,-4.000000e-01,5.843590e-01,2.000000e-02
-1.567025e-01,6.895247e-01,-6.895247e-01,-1.567025e-01,4.000000e-01,-4.000000e-01,5.853580e-01,2.000000e-02
-1.585041e-01,6.891128e-01,-6.891128e-01,-1.585041e-01,4.000000e-01,-4.000000e-01,5.863560e-01,2.000000e-02
-1.603047e-01,6.886962e-01,-6.886962e-01,-1.603047e-01,4.000000e-01,-4.000000e-01,5.873540e-01,2.000000e-02
-1.621041e-01,6.882748e-01,-6.882748e-01,-1.621041e-01,4.000000e-01,-4.000000e-01,5.883530e-01,2.000000e-02
-1.639025e-01,6.878488e-01,-6.878488e-01,-1.639025e-01,4.000000e-01,-4.000000e-01,5.893510e-01,2.000000e-02
-1.656997e-01,6.874181e-01,-6.874181e-01,-1.656997e-01,4.000000e-01,-4.000000e-01,5.903490e-01,2.000000e-02
-1.674958e-01,6.869826e-01,-6.869826e-01,-1.674958e-01,4.000000e-01,-4.000000e-01,5.913480e-01,2.000000e-02
-1.692907e-01,6.865425e-01,-6.865425e-01,-1.692907e-01,4.000000e-01,-4.000000e-01,5.923460e-01,2.000000e-02
-1.710845e-01,6.860977e-01,-6.860977e-01,-1.710845e-01,4.000000e-01,-4.000000e-01,5.933440e-01,2.000000e-02
-1.728772e-01,6.856482e-01,-6.856482e-01,-1.728772e-01,4.000000e-01,-4.000000e-01,5.943430e-01,2.000000e-02
-1.746686e-01,6.851940e-01,-6.851940e-01,-1.746686e-01,4.000000e-01,-4.000000e-01,5.953410e-01,2.000000e-02
-1.764589e-01,6.847352e-01,-6.847352e-01,-1.764589e-01,4.000000e-01,-4.000000e-01,5.963390e-01,2.000000e-02
-1.782479e-01,6.842716e-01,-6.842716e-01,-1.782479e-01,4.000000e-01,-4.000000e-01,5.973380e-01,2.000000e-02
-1.800357e-01,6.838034e-01,-6.838034e-01,-1.800357e-01,4.000000e-01,-4.000000e-01,5.983360e-01,2.000000e-02
-1.818223e-01,6.833306e-01,-6.833306e-01,-1.818223e-01,4.000000e-01,-4.000000e-01,5.993340e-01,2.000000e-02
-1.836077e-01,6.828530e-01,-6.828530e-01,-1.836077e-01,4.000000e-01,-4.000000e-01,6.003330e-01,2.000000e-02
-1.853918e-01,6.823708e-01,-6.823708e-01,-1.853918e-01,4.000000e-01,-4.000000e-01,6.013310e-01,2.000000e-02
-1.871746e-01,6.818839e-01,-6.818839e-01,-1.871746e-01,4.000000e-01,-4.000000e-01,6.023290e-01,2.000000e-02
-1.889562e-01,6.813924e-01,-6.813924e-01,-1.889562e-01,4.000000e-01,-4.000000e-01,6.033280e-01,2.000000e-02
-1.907364e-01,6.808962e-01,-6.808962e-01,-1.907364e-01,4.000000e-01,-4.000000e-01,6.043260e-01,2.000000e-02
-1.925154e-01,6.803953e-01,-6.803953e-01,-1.925154e-01,4.000000e-01,-4.000000e-01,6.053240e-01,2.000000e-02
-1.942930e-01,6.798899e-01,-6.798899e-01,-1.942930e-01,4.000000e-01,-4.000000e-01,6.063230e-01,2.000000e-02
-1.960694e-01,6.793797e-01,-6.793797e-01,-1.960694e-01,4.000000e-01,-4.000000e-01,6.073210e-01,2.000000e-02
-1.978444e-01,6.788649e-01,-6.788649e-01,-1.978444e-01,4.000000e-01,-4.000000e-01,6.083190e-01,2.000000e-02
-1.996180e-01,6.783455e-01,-6.783455e-01,-1.996180e-01,4.000000e-01,-4.000000e-01,6.093180e-01,2.000000e-02
-2.013902e-01,6.778215e-01,-6.778215e-01,-2.013902e-01,4.000000e-01,-4.000000e-01,6.103160e-01,2.000000e-02
-2.031611e-01,6.772928e-01,-6.772928e-01,-2.031611e-01,4.000000e-01,-4.000000e-01,6.113140e-01,2.000000e-02
-2.049306e-01,6.767595e-01,-6.767595e-01,-2.049306e-01,4.000000e-01,-4.000000e-01,6.123130e-01,2.000000e-02
-2.066987e-01,6.762216e-01,-6.762216e-01,-2.066987e-01,4.000000e-01,-4.000000e-01,6.133110e-01,2.000000e-02
-2.084654e-01,6.756790e-01,-6.756790e-01,-2.084654e-01,4.000000e-01,-4.000000e-01,6.143090e-01,2.000000e-02
-2.102307e-01,6.751319e-01,-6.751319e-01,-2.102307e-01,4.000000e-01,-4.000000e-01,6.153080e-01,2.000000e-02
