x,y,z
0.13317343592643738,-1.2250791788101196,0.8037489652633667
-0.26665860414505005,-1.2248847484588623,0.7921600341796875
-0.25651708245277405,-1.221187949180603,0.44232651591300964
0.14331497251987457,-1.2213823795318604,0.45391544699668884
